Date	Start Time	End Time	Transportation modes
2008/6/23	21:43:04	22:20:17	car
2008/6/24	10:28:57	11:04:35	car
2008/6/24	18:19:14	19:18:55	car
2008/6/25	7:03:07	7:52:19	car
2008/6/25	18:07:07	19:07:48	car
2008/6/26	9:43:31	10:28:51	car
2008/6/26	18:23:57	19:46:55	car
2008/6/27	6:48:15	7:34:29	car
2008/6/27	20:38:07	20:51:55	car
2008/6/28	19:19:27	21:50:29	car
2008/6/30	7:11:16	9:08:00	car
2008/6/30	20:55:25	21:37:46	car
2008/7/1	11:07:33	11:42:45	car
2008/7/2	6:55:07	7:43:22	car
2008/7/2	20:37:02	20:48:37	car
2008/7/3	6:56:00	7:47:10	car
2008/7/4	11:05:39	11:46:08	car
2008/7/4	21:54:11	22:42:10	car
2008/7/7	7:04:01	8:12:15	car
2008/7/7	18:28:42	18:48:45	car
2008/7/7	21:38:55	22:16:19	car
2008/7/8	7:00:01	7:47:31	car
2008/7/8	20:58:08	21:34:50	car
2008/7/9	7:03:07	7:46:41	car
2008/7/10	7:08:55	8:07:40	car
2008/7/10	21:04:01	21:27:13	car
2008/7/11	6:53:56	7:40:49	car
2008/7/11	21:02:34	21:42:44	car
2008/7/13	10:43:07	11:18:23	car
2008/7/13	19:50:46	20:15:56	car
2008/7/14	6:57:39	7:50:22	car
2008/7/15	11:11:09	11:52:46	car
2008/7/15	21:24:22	21:40:10	car
2008/7/16	7:20:40	8:24:43	car
2008/7/17	6:58:06	7:38:16	car
2008/7/17	21:36:34	21:57:00	car
2008/7/18	10:29:46	11:33:53	car
2008/7/20	19:22:07	20:16:18	car
2008/7/22	23:39:03	23:54:35	subway
2008/7/22	23:54:37	23:59:59	walk
2008/7/23	10:01:54	10:08:56	walk
2008/7/23	12:20:30	13:37:45	walk
