Date	Start Time	End Time	Transportation modes
2008/7/27	20:39:28	20:42:37	walk
2008/7/27	20:42:40	20:53:47	bus
2008/7/27	20:53:50	20:56:47	walk
2008/8/1	7:24:34	8:12:59	bus
2008/8/1	8:13:01	8:29:47	walk
2008/8/1	8:29:49	9:13:55	bus
2008/8/1	9:13:57	9:14:09	walk
2008/8/3	15:48:05	15:56:25	walk
2008/8/3	15:56:27	16:27:31	bus
2008/8/3	16:27:33	17:36:15	walk
2008/8/3	17:36:27	18:03:03	bus
2008/8/3	18:03:05	18:47:31	bus
2008/10/9	12:42:30	12:52:23	walk
2008/10/10	8:29:29	8:56:48	bus
2008/10/10	8:57:59	9:57:01	bus
2008/10/10	9:57:03	10:02:03	walk
2008/10/10	16:13:05	17:00:25	bus
2008/10/10	17:49:27	17:51:43	walk
2008/10/10	17:52:06	18:40:21	bus
2008/10/10	18:42:23	18:48:50	walk
2008/10/11	15:43:23	15:57:33	walk
2008/10/11	18:17:05	18:37:29	walk
2008/10/12	16:35:00	16:54:28	walk
2008/10/12	18:47:12	19:20:52	walk
2008/10/14	9:25:53	9:29:41	walk
2008/10/14	9:29:43	10:08:41	bus
2008/10/14	10:08:43	10:17:19	walk
2008/10/14	11:08:04	11:16:04	walk
2008/10/14	11:16:06	11:26:36	bus
2008/10/14	11:26:38	11:59:05	walk
2008/10/14	17:23:59	17:28:25	walk
2008/10/14	17:28:27	17:54:05	bus
2008/10/14	17:54:07	18:07:17	walk
2008/10/15	6:57:05	7:03:23	walk
2008/10/15	7:03:25	7:03:23	bus
2008/10/15	7:18:49	7:18:47	bus
2008/10/15	7:18:15	7:31:45	walk
2008/10/15	17:31:36	17:56:33	walk
2008/10/15	17:56:35	18:00:07	bus
2008/10/15	18:42:47	19:11:47	bus
2008/10/15	19:11:49	19:15:07	walk
2008/10/15	22:22:29	22:33:39	walk
2008/10/16			
2008/10/17	7:26:00	7:30:32	walk
2008/10/17	7:30:34	7:48:18	bus
2008/10/17	7:48:20	7:55:52	walk
2008/10/17	11:45:12	11:59:43	walk
2008/10/17	20:23:53	21:53:34	bus
2008/10/17	21:53:36	21:55:36	walk
2008/10/16			
2008/10/18	11:24:36	11:35:12	walk
2008/10/18	11:35:14	13:10:10	bus
2008/10/18	13:10:12	13:19:04	walk
2008/10/18	16:15:01	16:47:58	bus
2008/10/18	16:48:00	17:00:57	walk
2008/10/18	17:00:59	18:43:52	bus
2008/10/18	18:43:54	19:14:54	walk
2008/10/19	13:54:54	14:35:23	walk
2008/10/19	14:35:25	14:46:49	bus
2008/10/19	14:46:51	15:10:17	walk
2008/10/19	15:58:47	16:14:54	walk
2008/10/19	16:14:56	16:35:28	bus
2008/10/19	16:35:30	16:36:54	walk
2008/10/20	12:22:00	13:13:50	walk
2008/10/20	13:13:52	13:24:04	bus
2008/10/20	13:24:06	15:03:32	walk
2008/10/20	15:03:34	15:17:07	bus
2008/10/20	15:17:09	15:23:00	walk
2008/10/20	20:09:36	20:19:00	walk
2008/10/20	20:19:02	20:58:18	bus
2008/10/20	20:58:20	21:06:54	walk
2008/10/21	7:13:30	7:17:16	walk
2008/10/21	7:17:30	7:41:11	bus
2008/10/21	7:41:13	7:50:48	walk
2008/10/21	19:25:23	19:37:43	bus
2008/10/21	19:37:45	19:41:29	walk
2008/10/22	7:41:34	8:02:13	bus
2008/10/22	8:02:15	8:09:21	walk
2008/10/22	18:02:23	19:12:07	bus
2008/10/22	19:12:09	19:24:35	walk
2008/10/22	20:32:12	20:49:16	walk
2008/10/16	10:33:00	10:53:44	walk
2008/10/16	10:53:46	11:04:56	bus
2008/10/16	11:04:58	11:48:51	walk
2008/10/16	11:48:53	12:00:21	bus
2008/10/16	12:00:23	12:38:11	walk
2008/10/16	13:18:13	13:24:17	walk
2008/10/16	13:24:19	14:06:13	bus
2008/10/16	14:06:15	14:13:43	walk
2008/10/16	14:13:45	15:07:29	walk
2008/10/22	23:37:00	23:41:24	walk
2008/10/23	9:45:36	10:02:50	walk
2008/10/23	10:02:52	11:03:15	bus
2008/10/23	11:03:17	11:14:17	walk
2008/10/23	14:34:16	14:51:36	bus
2008/10/23	14:51:38	14:55:39	walk
2008/10/24	7:28:35	7:33:27	walk
2008/10/24	7:33:29	7:45:11	bus
2008/10/24	7:45:13	7:55:39	walk
2008/10/24	16:22:14	17:28:37	bus
2008/10/24	17:28:39	17:42:08	walk
2008/10/25	9:37:36	10:19:38	taxi
2008/10/25	17:23:06	17:58:24	walk
2008/10/25	19:07:30	19:22:42	bus
2008/10/25	19:07:30	19:22:42	bus
2008/10/26	11:33:24	11:41:25	walk
2008/10/26	11:41:27	12:35:15	bus
2008/10/26	12:35:17	13:08:18	walk
2008/10/26	15:40:54	15:49:40	walk
2008/10/26	15:49:42	16:55:02	bus
2008/10/26	16:55:04	16:59:09	walk
2008/10/26	21:47:28	22:14:21	walk
2008/10/27	19:11:06	19:25:34	walk
2008/10/27	21:44:06	21:56:01	walk
2008/10/28	10:00:35	10:23:20	walk
2008/10/28	10:23:45	11:42:33	bus
2008/10/28	11:42:35	12:20:22	walk
2008/10/28	12:20:24	12:31:28	bus
2008/10/28	12:31:30	13:20:28	walk
2008/10/28	16:48:36	16:52:12	walk
2008/10/28	16:52:14	17:19:14	bus
2008/10/28	17:19:43	17:56:50	walk
2008/10/29	7:38:29	7:51:32	bus
2008/10/29	7:51:34	7:59:58	walk
2008/10/29	17:34:05	17:36:06	walk
2008/10/29	17:36:08	19:00:51	bus
2008/10/29	19:00:53	19:06:51	walk
2008/10/29	20:36:18	21:01:14	walk
2008/10/29	22:46:35	22:58:11	walk
2008/10/30	12:13:28	12:19:15	walk
2008/10/30	12:19:17	13:05:25	bus
2008/10/30	13:05:27	13:12:18	walk
2008/10/30	16:05:54	18:54:48	bus
2008/10/30	18:54:50	19:22:55	walk
2008/10/31	7:32:55	7:49:09	bus
2008/10/31	7:49:11	7:59:32	walk
2008/10/31	15:57:22	16:08:24	walk
2008/10/31	16:08:26	17:21:19	bus
2008/10/31	17:21:21	17:37:15	walk
2008/11/1	12:00:36	12:18:52	walk
2008/11/1	12:18:54	13:13:16	bus
2008/11/1	13:13:18	13:21:50	walk
2008/11/1	15:24:48	16:43:49	walk
2008/11/1	16:43:51	17:26:47	subway
2008/11/1	17:26:49	18:48:17	walk
2008/11/2	11:01:58	11:13:33	walk
2008/11/2	11:13:35	11:28:48	bike
2008/11/2	11:28:50	11:36:08	walk
2008/11/2	17:02:23	17:30:17	bus
2008/11/2	17:30:19	18:20:27	walk
2008/11/2	23:14:36	23:28:44	walk
2008/11/3	9:24:52	13:29:47	walk
2008/11/3	19:41:58	18:52:07	walk
2008/11/4	10:23:58	12:28:01	bus
2008/11/4	12:28:01	13:22:52	walk
2008/11/4	19:25:01	19:35:27	walk
2008/11/4	19:35:29	19:39:59	bus
2008/11/5	10:48:54	11:05:46	walk
2008/11/5	12:13:48	12:20:10	walk
2008/11/5	12:20:12	12:30:05	bus
2008/11/5	12:30:07	13:25:07	walk
2008/11/5	17:37:05	18:58:37	bus
2008/11/5	18:58:39	19:30:15	walk
2008/11/6	12:20:31	13:06:00	walk
2008/11/6	13:06:02	13:45:58	bus
2008/11/6	13:46:00	13:59:52	walk
2008/11/6	17:26:29	17:38:45	walk
2008/11/6	17:38:47	17:53:29	bus
2008/11/6	17:53:31	17:59:29	walk
2008/11/6	21:09:59	21:10:31	walk
2008/11/6	21:10:33	21:23:21	bus
2008/11/6	21:23:23	21:34:11	walk
2008/11/7	9:14:29	9:19:05	walk
2008/11/7	9:19:07	9:30:53	bus
2008/11/7	9:30:55	9:44:19	walk
2008/11/7	15:56:30	16:02:24	walk
2008/11/7	16:02:26	16:14:38	bus
2008/11/7	16:14:40	17:13:52	bus
2008/11/7	17:13:54	17:27:54	walk
2008/11/8	11:02:35	12:17:35	walk
2008/11/8	14:20:35	14:48:47	bus
2008/11/8	14:48:49	14:56:45	walk
2008/11/8	16:30:37	17:02:49	walk
2008/11/8	17:02:51	17:37:09	bus
2008/11/8	17:37:11	19:26:03	walk
2008/11/9	15:01:06	15:32:02	walk
2008/11/9	17:21:18	17:33:24	walk
2008/11/10	8:13:13	10:50:23	bus
2008/11/10	12:46:31	14:43:29	bus
2008/11/10	14:43:31	16:03:15	walk
2008/11/11	10:09:04	10:14:13	walk
2008/11/11	10:14:15	11:03:19	bus
2008/11/11	11:03:19	11:23:15	walk
2008/11/11	12:47:37	12:51:33	walk
2008/11/11	12:51:35	13:01:49	walk
2008/11/11	13:01:51	13:37:19	walk
2008/11/11	17:36:30	17:37:42	walk
2008/11/11	17:37:44	17:54:38	bus
2008/11/11	17:54:40	17:59:14	walk
2008/11/12	9:22:36	9:26:21	walk
2008/11/12	9:26:23	9:40:55	bus
2008/11/12	9:40:57	9:48:37	walk
2008/11/12	11:56:00	12:09:56	bus
2008/11/12	12:09:58	15:19:53	walk
2008/11/12	15:19:53	15:28:45	bus
2008/11/12	15:28:47	15:36:17	walk
2008/11/12	17:54:00	18:02:58	walk
2008/11/12	18:03:00	18:30:36	bus
2008/11/12	18:30:38	18:40:58	walk
2008/11/13	17:04:00	17:47:48	walk
2008/11/14	7:32:00	7:37:52	walk
2008/11/14	7:37:54	7:52:20	bus
2008/11/14	7:52:22	7:58:54	walk
2008/11/14	15:59:22	16:20:07	bus
2008/11/14	16:20:07	16:50:13	walk
2008/11/14	16:50:15	18:03:27	bus
2008/11/14	18:03:29	19:02:25	walk
2008/11/15	8:37:59	8:50:35	walk
2008/11/15	8:50:37	9:37:23	bus
2008/11/15	9:37:25	15:48:09	walk
2008/11/15	15:48:11	18:42:14	bus
2008/11/16	10:58:36	11:12:14	bus
2008/11/16	11:12:16	11:43:58	walk
2008/11/16	11:44:00	11:55:20	bus
2008/11/17	17:56:36	18:21:32	walk
2008/11/17	20:25:24	20:59:16	walk
2008/11/18	9:58:59	10:20:27	bus
2008/11/25	22:43:06	22:56:06	walk
2008/11/26	9:45:52	10:28:21	bus
2008/11/26	12:11:31	12:22:46	walk
2008/11/26	12:22:48	12:32:24	bus
2008/11/26	12:32:26	12:41:51	walk
2008/11/26	17:59:48	18:04:22	walk
2008/11/26	18:04:24	18:24:30	bus
2008/11/26	18:24:32	18:31:14	walk
2008/11/27	16:07:04	16:31:39	walk
2008/11/28	7:26:01	7:46:33	bus
2008/11/28	7:46:35	8:02:25	walk
2008/11/28	16:23:19	16:37:25	bus
2008/11/28	16:37:25	18:09:57	walk
2008/11/29	8:28:30	10:23:20	walk
2008/11/29	10:23:22	10:31:04	bus
2008/11/29	10:31:06	11:36:53	walk
2008/11/29	11:36:55	12:31:01	bus
2008/11/29	12:31:03	12:37:53	walk
2008/11/30	20:32:24	20:53:56	car
2008/11/30	20:53:58	21:31:44	walk
2008/12/1	12:55:35	13:50:47	bus
2008/12/1	13:50:49	14:06:01	walk
2008/12/2	9:27:53	9:39:07	bus
2008/12/2	9:39:09	9:46:41	walk
2008/12/2	9:46:43	10:32:25	bus
2008/12/2	10:32:27	10:40:21	walk
2008/12/2	12:08:30	12:11:08	walk
2008/12/2	12:11:10	12:21:24	bus
2008/12/2	12:21:26	12:38:28	walk
2008/12/2	13:14:30	13:29:10	taxi
2008/12/2	13:29:12	13:32:38	walk
2008/12/2	14:51:05	15:11:45	taxi
2008/12/2	15:11:45	15:17:17	walk
2008/12/2	19:42:05	19:56:13	bus
2008/12/3	9:07:26	9:27:12	bus
2008/12/3	9:27:14	9:36:24	walk
2008/12/3	17:59:24	18:10:24	walk
2008/12/3	18:10:26	18:22:59	bus
2008/12/3	18:23:01	18:27:19	walk
2008/12/4	16:41:52	16:46:09	walk
2008/12/5	7:26:06	7:34:04	walk
2008/12/5	7:34:06	7:43:58	bus
2008/12/5	7:44:00	7:54:04	walk
2008/12/5	16:04:27	16:21:03	bus
2008/12/5	16:21:05	16:55:29	walk
2008/12/5	16:55:31	18:07:40	bus
2008/12/5	18:07:42	18:13:40	walk
2008/12/6	11:36:06	11:50:40	walk
2008/12/6	11:50:42	12:05:52	bus
2008/12/6	12:05:54	12:32:27	walk
2008/12/6	13:42:36	13:46:14	walk
2008/12/6	13:46:16	13:51:28	bus
2008/12/6	13:51:30	14:18:48	walk
2008/12/6	14:18:50	14:53:16	bus
2008/12/6	14:53:18	16:57:40	walk
2008/12/7	13:53:18	15:20:31	walk
2008/12/8	15:06:29	15:15:07	walk
2008/12/8	15:15:09	16:01:51	bus
2008/12/8	16:01:53	16:10:31	walk
2008/12/9	7:36:06	7:39:22	walk
2008/12/9	7:39:25	7:40:24	bus
2008/12/9	7:40:26	7:46:34	walk
2008/12/9	7:46:36	7:53:58	bus
2008/12/9	7:54:00	8:27:46	walk
2008/12/9	11:49:37	12:34:59	walk
2008/12/9	12:35:01	12:46:31	bus
2008/12/9	12:46:33	12:52:19	walk
2008/12/9	16:52:21	17:36:11	walk
2008/12/10	9:24:54	9:40:16	walk
2008/12/10	9:40:18	9:50:08	bus
2008/12/10	9:50:10	10:52:44	walk
2008/12/10	18:03:25	18:12:10	walk
2008/12/10	18:12:12	18:25:22	bus
2008/12/10	18:25:24	18:30:36	walk
2008/12/11	8:41:53	11:55:57	walk
2008/12/12	7:41:30	7:52:28	bus
2008/12/12	7:52:28	8:02:13	walk
2008/12/12	16:06:35	16:07:13	walk
2008/12/12	16:07:15	16:24:19	bus
2008/12/12	16:24:19	17:55:14	walk
2008/12/14	10:13:52	10:27:20	walk
2008/12/14	10:27:22	11:04:26	car
2008/12/14	11:04:28	12:56:38	walk
2008/12/14	12:56:40	13:26:06	car
2008/12/14	13:06:08	13:51:52	walk
2008/12/15	19:25:24	19:33:20	walk
2008/12/15	19:33:22	20:08:42	bus
2008/12/15	20:08:44	20:16:29	walk
2008/12/16	8:12:23	8:17:07	bus
2008/12/16	8:17:09	8:51:21	walk
2008/12/16	19:45:33	20:27:45	bus
2008/12/16	20:27:47	20:43:31	walk
2008/12/17	8:37:28	9:27:53	bus
2008/12/17	9:27:55	9:35:38	walk
2008/12/17	17:55:36	17:57:04	walk
2008/12/17	17:57:06	18:25:14	bus
2008/12/17	18:25:16	18:32:28	walk
2008/12/18	8:19:00	11:52:21	walk
2008/12/18	11:47:09	11:52:23	bus
2008/12/18	11:52:25	11:59:44	walk
2008/12/19	7:31:04	7:52:20	bus
2008/12/19	7:52:20	8:01:52	walk
2008/12/19	16:03:45	16:29:03	bus
2008/12/19	16:29:05	17:19:29	walk
2008/12/19	17:19:31	18:07:49	bus
2008/12/19	18:07:51	18:16:11	walk
2008/12/21	16:09:36	16:22:16	walk
2008/12/21	16:22:18	16:31:22	bus
2008/12/21	17:23:10	17:29:31	bus
2008/12/21	17:29:33	17:36:43	walk
2008/12/22	12:08:36	12:09:06	walk
2008/12/22	13:49:41	14:29:31	bus
2008/12/22	14:29:33	14:36:37	walk
2008/12/23	8:00:22	8:13:17	bus
2008/12/23	8:13:19	8:21:33	walk
2008/12/23	19:12:07	19:13:42	walk
2008/12/23	19:13:44	19:26:51	bus
2008/12/24	15:08:36	15:15:59	bus
2008/12/24	15:16:01	15:16:19	walk
2008/12/24	20:19:05	20:21:13	walk
2008/12/24	20:21:15	21:28:48	bus
2008/12/24	21:28:50	21:33:26	walk
2008/12/25	10:28:06	10:38:40	walk
2008/12/25	10:38:42	11:31:16	bus
2008/12/25	11:31:18	11:44:18	walk
2008/12/26	7:40:36	7:43:52	walk
2008/12/26	7:43:54	7:53:30	bus
2008/12/26	7:53:32	8:00:30	walk
2008/12/26	16:04:06	16:23:38	bus
2008/12/26	16:23:40	16:58:08	walk
2008/12/26	16:58:10	17:57:54	bus
2008/12/26	17:57:54	18:01:46	walk
2008/12/26	19:09:54	19:20:04	walk
2008/12/26	0:36:34	0:36:55	walk
2008/12/27	18:12:06	18:26:00	walk
2008/12/28	15:50:36	15:55:20	walk
2008/12/28	15:55:22	16:13:45	bus
2008/12/28	16:13:47	17:24:10	walk
2008/12/28	17:24:12	17:26:42	bus
2008/12/28	17:26:44	17:38:19	walk
2008/12/29	9:38:55	9:49:46	walk
2008/12/29	9:49:48	10:38:13	bus
2008/12/29	10:38:15	10:44:51	walk
2008/12/30	7:57:22	7:58:43	walk
2008/12/30	7:58:45	8:12:07	bus
2008/12/30	8:12:09	8:17:57	walk
2008/12/30	19:18:34	19:19:43	walk
2008/12/30	19:19:45	20:36:58	bus
2008/12/30	20:37:00	20:56:34	walk
2008/12/30	23:59:29	0:02:19	walk
2008/12/30	0:02:19	0:10:24	taxi
2008/12/30	0:10:26	0:12:28	walk
2008/12/31	9:02:06	9:09:07	walk
2008/12/31	9:09:09	9:52:01	bus
2008/12/31	9:52:03	10:01:45	walk
2008/12/31	17:41:06	17:55:30	bus
2008/12/31	17:55:30	17:58:12	walk
2008/12/31	19:05:40	19:53:40	bus
2008/12/31	19:53:42	19:57:42	walk
2009/1/1	11:47:52	12:02:14	walk
2009/1/2	9:44:30	9:45:28	walk
2009/1/2	9:45:30	11:10:30	car
2009/1/2	11:10:32	11:13:24	walk
2009/1/2	12:37:22	15:03:40	car
2009/1/2	15:10:00	15:16:12	car
2009/1/2	15:16:14	15:19:14	walk
2009/1/2	17:20:04	17:25:04	car
2009/1/2	17:25:06	18:37:45	walk
2009/1/2	18:37:47	18:43:29	subway
2009/1/2	18:43:31	18:48:03	walk
2009/1/2	18:48:05	19:20:21	subway
2009/1/2	19:20:23	19:33:29	walk
2009/1/4	13:17:43	14:11:36	walk
2009/1/4	14:11:38	14:17:40	bus
2009/1/4	14:17:42	14:24:40	walk
2009/1/5	7:48:10	8:08:04	walk
2009/1/5	8:08:06	9:03:14	bus
2009/1/5	9:03:14	11:06:45	walk
2009/1/6	8:00:21	8:20:07	bus
2009/1/7	7:54:04	8:15:44	bus
2009/1/7	12:31:22	12:33:21	walk
2009/1/7	12:33:23	12:42:14	bus
2009/1/7	12:42:16	12:51:24	walk
2009/1/7	18:27:33	18:31:36	walk
2009/1/7	18:46:00	19:05:29	bus
2009/1/7	18:31:38	18:45:58	walk
2009/1/8	8:28:23	8:32:36	walk
2009/1/8	10:23:34	10:40:00	walk
2009/1/9	7:22:35	7:23:53	walk
2009/1/9	7:23:55	7:37:35	bus
2009/1/9	7:37:37	7:43:51	walk
2009/1/9	15:33:23	15:43:05	walk
2009/1/9	15:43:07	16:45:04	bus
2009/1/9	16:45:06	17:00:56	walk
2009/1/10	12:21:41	12:23:31	walk
2009/1/10	12:23:33	12:42:05	bus
2009/1/10	12:42:05	12:54:11	walk
2009/3/11	6:24:06	6:26:27	walk
2009/3/11	6:26:29	7:00:38	bus
2009/3/11	7:00:40	7:08:33	walk
2009/3/11	17:26:03	17:26:17	walk
2009/3/12	7:27:07	7:39:37	walk
2009/3/12	12:26:53	12:32:18	walk
2009/3/12	12:32:18	12:49:53	bus
2009/3/12	16:33:37	16:46:12	walk
2009/3/12	17:35:32	17:45:52	walk
2009/3/12	18:58:04	19:09:06	bike
2009/3/13	21:24:08	21:31:18	walk
2009/3/14	6:28:09	6:45:19	walk
2009/3/14	6:45:21	6:45:45	bus
2009/3/14	9:41:53	10:17:23	bus
2009/3/14	10:17:33	13:38:55	walk
2009/3/14	13:39:00	13:44:39	bus
2009/3/14	13:44:42	13:49:47	walk
2009/3/15	12:28:22	12:37:05	walk
2009/3/15	12:37:07	13:45:53	subway
2009/3/15	13:45:07	13:55:48	walk
2009/3/15	20:37:12	20:36:07	walk
2009/3/16	6:17:04	6:38:12	walk
2009/3/16	6:38:14	7:21:02	bus
2009/3/16	16:40:25	16:53:05	walk
2009/3/16	16:53:07	17:42:34	bus
2009/3/16	17:42:34	17:46:39	walk
2009/3/16	21:37:07	21:52:47	walk
2009/3/17	6:40:04	7:24:32	bus
2009/3/17	16:49:00	16:52:30	walk
2009/3/17	16:52:32	17:45:07	bus
2009/3/17	17:45:09	17:53:27	walk
2009/3/18	6:39:07	7:16:47	bus
2009/3/18	16:34:07	17:21:49	bus
2009/3/18	17:21:49	17:22:54	walk
2009/3/18	17:21:49	17:22:54	walk
2009/3/20	6:46:30	7:15:37	bus
2009/3/20	9:41:30	9:47:16	subway
2009/3/20	9:47:18	9:54:11	walk
2009/3/21	12:15:35	12:51:05	walk
2009/3/22	6:39:30	6:41:20	walk
2009/3/22	6:41:22	7:31:10	bus
2009/3/22	17:52:36	18:30:21	bus
2009/3/23	6:37:29	7:10:11	bus
2009/3/23	7:10:13	7:12:33	walk
2009/3/23	17:04:59	17:16:59	walk
2009/3/23	17:17:01	18:08:17	bus
2009/3/23	17:08:19	18:11:41	walk
2009/3/24	6:43:07	6:44:19	walk
2009/3/24	6:44:21	7:24:12	bus
2009/3/24	17:10:58	17:17:08	walk
2009/3/24	17:17:10	18:04:55	bus
2009/3/25	6:42:21	7:24:02	bus
