Date	Start Time	End Time	Transportation modes
2008/9/26	12:52:43	12:57:03	bike
2008/10/6	17:52:00	22:40:30	walk
2008/10/6	23:21:15	23:41:15	walk
2008/10/8	18:13:54	18:31:49	bike
2008/10/8	22:01:02	22:27:52	bike
2008/10/11	17:53:08	18:19:18	bus
2008/10/11	20:55:41	21:10:41	bike
2008/10/12	14:15:06	14:24:41	bike
2008/10/12	14:38:37	14:59:24	bike
2008/10/12	17:31:18	17:56:33	bike
