Date	Start Time	End Time	Transportation modes			
2008/10/14	9:19:04	9:24:35	walk
2008/10/14	9:46:23	10:00:37	subway
2008/10/14	20:14:42	20:24:26	walk
2008/10/14	19:15:00	19:30:20	walk
2008/10/14	19:30:20	19:49:16	bike
2008/10/14	19:49:16	19:51:34	walk
2008/10/14	19:51:34	20:05:12	subway
2008/10/14	20:05:12	20:08:08	walk
2008/10/14	20:08:08	20:14:42	bus
2008/10/14	9:24:35	9:36:29	bus
2008/10/14	10:00:37	10:09:21	bike
2008/10/15	21:07:28	21:20:28	walk
2008/10/15	20:24:35	21:07:28	bus
2008/10/15	10:00:44	10:13:24	bike
2008/10/15	9:46:26	10:00:44	subway
2008/10/15	9:42:12	9:46:26	walk
2008/10/15	9:33:10	9:42:12	bus
2008/10/15	9:26:00	9:33:10	walk
2008/10/19	18:57:15	19:02:01	walk
2008/10/19	19:02:01	19:12:09	bus
2008/10/19	18:43:41	18:57:15	subway
2008/10/19	18:35:35	18:43:41	walk
2008/10/19	9:57:08	11:37:59	bus
2008/10/19	9:48:52	9:57:08	walk
2008/10/19	9:49:06	9:48:52	bus
2008/10/19	19:12:09	19:21:51	walk
2008/10/21	19:00:30	19:09:15	walk
2008/10/21	19:37:50	19:41:13	walk
2008/10/21	19:30:48	19:37:50	bus
2008/10/21	19:09:15	19:24:06	subway
2008/10/21	10:00:22	10:11:56	walk
2008/10/21	9:42:58	10:00:22	subway
2008/10/21	9:36:56	9:42:58	walk
2008/10/21	9:26:32	9:36:56	bus
2008/10/21	9:23:24	9:26:32	walk
2008/10/21	19:24:06	19:30:48	walk
2008/10/26	9:45:29	9:48:17	walk
2008/10/26	13:29:11	13:55:07	bus
2008/10/26	9:57:43	10:56:37	bus
2008/10/26	9:48:17	9:55:43	bus
2008/10/26	19:44:27	19:58:27	subway
2008/10/26	20:05:07	20:11:03	bus
2008/10/26	20:11:03	20:21:05	walk
2008/10/26	9:55:43	9:57:43	walk
2008/10/27	21:14:07	21:21:10	subway
2008/10/27	21:21:10	21:38:40	walk
2008/10/27	21:38:40	21:44:44	bus
2008/10/27	21:44:44	21:55:30	walk
2008/10/27	9:23:36	9:43:38	bus
2008/10/27	9:43:38	9:53:03	walk
2008/10/27	9:53:03	10:06:51	subway
2008/10/27	10:06:51	10:19:43	walk
2008/11/1	18:49:14	18:52:26	walk
2008/11/1	9:50:51	10:13:15	bus
2008/11/1	9:35:41	9:50:51	walk
2008/11/1	11:40:39	13:16:53	bike
2008/11/1	10:19:45	10:32:51	subway
2008/11/1	10:13:15	10:19:45	walk
2008/11/6	10:43:38	10:46:50	walk
2008/11/6	11:29:58	11:34:04	walk
2008/11/6	20:35:11	20:45:15	walk
2008/11/6	20:29:17	20:34:37	bus
2008/11/6	20:12:13	20:25:11	subway
2008/11/6	12:47:14	15:19:58	bike
2008/11/6	12:10:08	12:47:14	walk
2008/11/6	10:46:50	11:29:58	bus
2008/11/6	10:37:40	10:43:38	bus
2008/11/6	11:34:04	12:10:08	bike
2008/11/7	17:11:06	18:22:06	taxi
2008/11/7	21:24:45	21:38:16	bike
2008/11/7	21:53:36	22:05:50	walk
2008/11/7	22:05:50	22:11:31	bus
2008/11/7	17:08:42	17:11:06	walk
2008/11/7	21:38:16	21:41:12	walk
2008/11/7	21:41:16	21:53:36	subway
2008/11/9	20:36:35	20:46:47	walk
2008/11/9	20:12:01	20:25:59	subway
2008/11/9	9:45:30	10:00:08	walk
2008/11/9	20:29:27	20:36:35	bus
2008/11/9	10:00:08	10:21:00	bus
2008/11/9	10:21:00	10:24:18	walk
2008/11/9	20:26:17	20:29:27	walk
2008/11/9	10:24:18	10:28:16	bus
2008/11/15	18:56:53	19:37:47	bike
2008/11/15	21:37:21	21:56:11	bike
2008/11/15	21:35:57	21:37:21	walk
2008/11/15	21:22:39	21:35:57	subway
2008/11/15	20:55:19	21:17:17	bus
2008/11/15	9:57:39	10:02:09	walk
2008/11/15	10:02:09	10:09:13	bus
2008/11/15	10:09:13	10:15:31	walk
2008/11/15	10:15:31	11:10:09	bus
2008/11/15	11:11:43	11:41:11	bike
2008/11/15	11:10:09	11:11:43	walk
2008/11/15	21:17:17	21:22:39	walk
2008/11/16	15:33:46	15:40:25	bus
2008/11/16	14:51:53	15:00:39	bike
2008/11/16	15:40:25	15:51:13	walk
2008/11/16	15:00:39	15:03:04	walk
2008/11/16	15:03:04	15:17:30	subway
2008/11/16	15:17:30	15:33:46	walk
2008/11/17	14:36:56	14:52:20	subway
2008/11/17	10:55:01	11:03:29	walk
2008/11/17	11:03:29	11:16:27	bus
2008/11/17	11:16:27	11:22:51	walk
2008/11/17	13:53:24	14:30:48	walk
2008/11/17	14:52:20	14:59:58	walk
2008/11/17	14:59:58	15:06:16	bus
2008/11/17	15:06:16	15:14:32	walk
2008/11/17	11:22:51	11:40:23	subway
2008/11/29	9:58:05	10:01:39	bus
2008/11/29	10:01:39	10:07:57	walk
2008/11/29	10:07:57	10:43:37	subway
