Date	Start Time	End Time	Transportation modes
2008/10/30	10:55:26	11:21:40	bike
2008/10/30	15:42:43	15:57:47	bike
2008/10/30	17:04:36	17:19:18	bike
2008/10/30	19:40:06	19:47:38	bike
2008/10/30	21:10:15	22:00:27	bike
2008/10/31	8:22:29	8:23:39	bike
2008/10/31	14:07:10	14:59:08	bike
2008/10/31	19:45:46	20:06:00	bus
2008/10/31	21:04:30	21:46:00	bus
2008/11/1	9:51:57	11:19:37	bus
2008/11/1	11:19:37	15:36:51	walk
2008/11/1	21:05:06	21:21:36	walk
2008/11/1	21:21:36	22:24:04	bus
2008/11/1	22:24:04	22:50:04	walk
2008/11/2	11:35:07	11:47:45	bike
2008/11/2	11:53:07	13:35:59	bike
2008/11/2	18:23:23	19:04:03	bike
2008/11/2	20:54:21	21:20:29	bike
2008/11/3	8:56:06	9:22:59	car
2008/11/3	14:31:29	15:04:51	walk
2008/11/3	18:29:05	18:52:11	walk
2008/11/4	18:14:54	18:39:00	walk
2008/11/5	9:23:03	11:36:21	car
2008/11/5	13:48:41	14:04:13	bike
2008/11/5	16:52:01	17:03:11	bike
2008/11/5	17:25:39	17:32:49	bike
2008/11/5	19:54:43	20:10:49	bike
2008/11/6	11:05:47	11:21:01	bike
2008/11/6	16:31:08	16:41:52	bike
2008/11/6	17:36:54	17:56:58	bike
2008/11/6	20:47:45	21:10:21	bike
2008/11/7	13:28:43	13:43:31	bike
2008/11/7	14:39:48	15:04:42	bike
2008/11/7	17:18:41	17:54:03	bike
2008/11/8	14:48:39	15:11:25	bike
2008/11/8	16:43:41	17:27:19	bike
2008/11/8	20:23:05	20:29:09	bus
2008/11/8	20:29:09	21:17:25	bike
2008/11/9	22:35:07	22:48:39	bike
2008/11/10	7:49:35	8:02:17	bike
2008/11/10	16:43:37	16:54:45	bike
2008/11/10	18:35:17	18:52:07	bike
2008/11/10	21:53:29	22:21:41	bike
2008/11/11	8:09:46	8:18:06	bike
2008/11/11	14:06:31	14:29:53	bike
2008/11/11	15:33:59	15:55:39	bike
2008/11/11	22:10:31	22:31:23	bike
2008/11/12	7:51:43	8:05:41	bike
2008/11/12	16:37:27	16:52:15	bike
2008/11/12	18:19:18	18:34:18	bike
2008/11/12	21:37:02	21:50:02	bike
2008/11/13	7:58:42	8:13:56	bike
2008/11/14	7:41:43	7:48:23	bike
2008/11/14	7:58:11	8:57:59	car
2008/11/14	16:14:36	16:58:46	car
2008/11/14	22:39:30	23:09:40	bike
2008/11/15	10:34:08	10:51:42	bike
2008/11/15	13:16:10	13:37:34	car
2008/11/15	15:31:02	15:56:42	car
2008/11/15	19:32:39	19:41:27	bus
2008/11/16	9:50:06	10:04:16	bus
2008/11/16	10:04:16	10:15:04	walk
2008/11/16	11:50:55	12:10:33	bus
2008/11/16	20:45:49	21:10:15	bike
2008/11/24	7:31:36	7:48:44	bike
2008/11/24	14:23:54	14:34:04	bike
2008/11/24	16:04:14	16:36:49	bike
2008/11/25	12:23:58	12:36:58	bike
2008/11/25	18:05:35	18:16:19	bike
2008/11/26	19:59:50	20:21:08	walk
2008/11/26	22:19:15	22:41:20	bike
2008/11/27	7:57:47	8:01:21	bike
2008/11/27	21:38:04	21:51:12	bike
2008/11/28	7:55:29	8:03:13	bike
2008/11/28	17:12:53	20:59:01	bike
2008/11/29	15:08:14	15:49:16	bike
2008/11/29	18:36:33	18:47:11	bike
2008/11/30	10:42:20	10:58:20	walk
2008/11/30	10:58:20	11:40:54	bus
2008/11/30	11:40:54	11:48:34	walk
2008/11/30	15:26:07	16:11:49	bus
2008/11/30	16:11:49	16:47:53	walk
2008/11/30	16:47:53	16:50:47	bus
2008/11/30	16:50:47	17:23:51	walk
2008/12/1	7:50:20	8:12:10	bike
2008/12/1	15:50:05	16:01:07	bike
2008/12/1	17:44:19	17:55:55	bike
2008/12/2	7:47:19	8:02:57	bike
2008/12/2	16:56:39	17:02:59	bike
2008/12/2	17:35:39	17:45:37	bike
2008/12/2	21:31:39	21:46:11	bike
2008/12/3	7:51:29	8:02:05	bike
2008/12/3	17:12:40	17:24:58	bike
2008/12/3	18:39:20	18:53:33	bike
2008/12/3	21:58:54	22:20:40	bike
2008/12/4	16:52:34	17:36:16	bike
2008/12/5	14:01:21	14:19:17	bike
2008/12/5	16:01:53	16:23:15	bike
2008/12/5	21:40:08	22:07:08	bike
2008/12/6	16:20:11	16:52:23	bike
2008/12/7	9:44:27	9:49:43	bike
2008/12/7	9:49:43	10:14:03	bike
2008/12/7	11:45:31	12:28:22	bike
2008/12/7	21:46:47	22:10:41	bike
2008/12/8	7:46:49	8:01:01	bike
2008/12/9	8:35:11	8:57:35	bike
2008/12/9	10:35:38	10:48:48	bike
2008/12/9	17:29:45	19:51:34	bike
2008/12/10	7:51:36	8:11:44	bike
2008/12/11	16:38:59	16:52:25	bike
2008/12/11	18:17:27	18:34:45	bike
2008/12/11	21:45:12	22:12:28	bike
2008/12/12	14:39:36	14:51:50	bike
2008/12/13	8:36:14	8:46:00	bike
2008/12/13	8:46:14	9:06:44	walk
2008/12/13	9:06:44	10:16:00	bus
2008/12/13	10:16:00	10:29:28	walk
2008/12/13	14:47:09	16:03:51	bus
2008/12/13	16:03:51	16:17:07	walk
2008/12/13	18:39:27	18:52:25	bike
2008/12/13	20:57:25	21:20:55	bike
2008/12/14	16:06:29	16:25:15	bus
2008/12/14	21:52:29	22:02:51	bus
2008/12/15	7:56:19	9:03:55	bike
2008/12/15	10:01:30	10:12:10	bike
2008/12/15	16:19:23	16:31:31	bike
2008/12/15	18:01:31	18:13:14	bike
2008/12/15	22:16:52	22:51:06	bike
2008/12/16	7:56:40	8:09:56	bike
2009/1/1	10:45:52	11:11:24	bike
2009/1/1	13:49:36	14:16:46	bike
2009/1/2	9:55:35	11:14:38	bike
2009/1/2	13:19:26	14:30:46	bike
2009/1/2	14:30:46	14:51:52	walk
2009/1/2	19:12:35	20:56:36	bike
2009/1/3	19:36:01	20:09:19	bike
2009/1/5	16:53:12	17:17:00	bike
2009/1/5	20:39:25	20:56:35	bike
2009/1/7	16:49:04	16:57:22	bike
2009/1/8	7:59:31	11:30:15	bike
2009/1/8	17:04:08	17:24:32	bike
2009/1/9	7:51:09	8:19:57	bike
2009/1/9	13:56:05	16:50:34	bike
2009/1/9	16:50:34	17:11:24	bike
2009/1/9	18:21:06	18:41:16	bike
2009/1/9	22:03:30	22:27:06	bike
2009/1/11	13:52:15	14:19:07	bike
2009/1/12	16:47:10	17:29:04	bike
2009/1/13	7:44:24	8:09:16	bike
2009/1/13	14:50:29	15:21:03	bike
2009/1/13	16:22:12	16:36:40	bike
2009/1/13	18:07:31	19:52:47	bike
2009/1/14	16:35:59	17:21:46	bike
2009/1/14	18:31:51	18:55:35	bike
2009/1/15	10:10:00	11:18:16	bus
2009/1/16	9:34:53	10:51:13	bus
2009/1/16	15:35:58	16:03:18	bike
2009/1/16	17:56:01	18:04:11	bike
2009/1/16	20:55:30	21:36:31	bike
2009/1/16	21:36:31	21:46:00	bus
2009/1/18	10:20:57	10:36:53	bike
2009/1/18	15:48:29	16:01:59	bike
2009/1/18	17:25:32	17:40:38	bike
2009/1/18	22:15:01	22:28:41	bike
2009/1/19	13:09:37	13:30:31	bike
2009/2/16	10:52:11	11:22:45	bike
2009/2/16	16:31:25	16:47:39	bike
2009/2/16	18:24:55	18:45:55	bike
2009/2/17	11:23:34	11:39:54	bike
2009/2/17	15:33:38	15:51:34	bike
2009/2/17	16:51:33	17:05:32	bike
2009/2/17	17:43:20	17:55:18	bike
2009/2/17	18:21:34	18:38:44	bike
2009/2/18	7:45:54	7:56:28	bus
2009/2/18	7:56:28	8:12:29	walk
2009/2/18	8:12:29	8:52:55	taxi
2009/2/18	14:45:50	15:55:07	taxi
2009/2/18	16:05:14	16:18:02	bike
2009/2/18	17:31:40	17:46:46	bus
2009/2/19	16:41:49	16:59:05	bus
2009/2/20	7:46:17	8:04:39	bike
2009/2/20	14:37:05	15:10:53	bike
2009/2/20	17:32:26	17:46:05	bike
2009/2/20	18:53:12	19:12:21	bike
2009/2/21	7:23:11	7:37:45	walk
2009/2/21	7:37:45	7:39:33	train
2009/2/21	8:09:17	8:18:30	walk
2009/2/21	8:45:21	8:57:47	walk
2009/2/21	8:57:47	9:27:57	bus
2009/2/21	17:26:30	17:35:40	bike
2009/2/21	18:32:41	19:17:59	walk
2009/2/22	12:09:34	12:28:34	bike
2009/2/22	16:06:12	16:29:18	bus
2009/2/22	17:57:41	18:29:03	bus
2009/2/23	7:54:33	8:19:25	bike
2009/2/23	17:58:28	18:27:53	walk
2009/2/24	15:11:54	15:28:36	bike
2009/2/24	16:35:32	17:01:38	bike
2009/2/24	18:27:42	18:47:44	bike
2009/2/25	7:41:11	8:08:19	bike
2009/2/25	16:59:00	17:11:10	bike
2009/2/25	17:39:58	18:06:24	bike
2009/2/25	22:10:47	22:34:13	bike
2009/2/26	7:38:24	8:05:36	bike
2009/2/26	22:06:02	22:22:55	bike
2009/2/27	7:52:28	8:17:06	bike
2009/2/27	14:29:04	14:39:04	bike
2009/2/27	16:58:24	17:11:06	bike
2009/3/1	11:03:39	11:17:01	bike
2009/3/1	12:20:46	12:35:56	bike
2009/3/1	15:23:14	15:38:30	bike
2009/3/1	20:34:25	20:48:31	walk
2009/3/9	7:51:46	8:26:12	bike
2009/3/9	16:18:14	16:34:10	bike
2009/3/9	17:48:49	18:13:03	bike
2009/3/10	18:16:53	18:32:23	bike
2009/3/10	19:01:10	19:15:12	bike
2009/3/10	21:09:39	21:28:43	bike
2009/3/11	7:55:04	8:16:04	bike
2009/3/11	13:56:26	14:23:55	bike
2009/3/11	16:29:23	16:42:59	bike
2009/3/11	18:38:37	18:54:44	bike
2009/3/11	22:17:37	22:52:49	bike
2009/3/12	8:00:32	8:21:40	bike
2009/3/12	12:41:35	23:00:55	bike
2009/3/13	7:54:37	8:21:35	bike
2009/3/13	14:44:02	15:35:30	bike
2009/3/13	16:58:50	17:25:44	bike
2009/3/13	18:37:25	18:48:09	walk
2009/3/13	18:48:09	19:48:49	bus
2009/3/14	11:43:41	12:14:17	bus
2009/3/14	13:38:32	14:09:24	bus
2009/3/14	15:07:46	15:29:14	bus
2009/3/14	15:29:14	15:47:08	walk
2009/3/15	14:44:57	15:05:27	bike
2009/3/15	16:25:06	16:50:02	bike
2009/3/15	22:44:01	23:03:39	bike
2009/3/16	7:52:00	8:09:56	bike
2009/3/16	18:44:30	19:05:58	bike
2009/3/17	7:30:04	7:49:28	bike
2009/3/17	15:00:38	15:15:09	bike
2009/3/17	16:20:39	16:35:01	bike
2009/3/17	18:20:56	18:38:26	bike
2009/3/17	18:50:49	21:01:19	bike
2009/3/17	20:10:57	20:31:41	bike
2009/3/18	9:04:43	9:20:41	bike
2009/3/18	22:21:28	22:41:32	bike
2009/3/19	16:21:52	16:36:15	bike
2009/3/19	17:51:40	18:06:04	bike
2009/3/19	21:36:20	21:52:26	bike
2009/3/20	7:50:44	8:12:26	bike
2009/3/20	14:36:36	14:47:24	bike
2009/3/20	16:52:06	17:03:00	bike
2009/3/20	18:58:34	19:16:40	bike
2009/3/21	9:25:15	9:45:35	bike
2009/3/21	14:53:28	15:07:06	bike
2009/3/21	16:24:40	16:47:38	bike
2009/3/21	19:15:20	19:48:42	bike
2009/3/22	16:11:47	17:18:35	bus
2009/3/22	18:19:43	19:23:33	bus
2009/3/22	19:57:06	20:05:30	walk
2009/3/23	7:54:04	8:09:56	bike
2009/3/23	9:24:30	9:33:06	walk
2009/3/23	9:33:06	10:25:45	bus
2009/3/23	10:25:45	10:40:17	walk
2009/3/23	10:54:41	11:17:02	walk
2009/3/23	11:17:02	12:00:00	bus
2009/3/23	16:45:29	17:01:31	bike
2009/3/23	18:13:58	18:35:06	bike
2009/3/24	18:06:43	18:21:01	bike
2009/3/24	18:45:34	19:01:18	bike
2009/3/25	9:00:26	9:23:46	bike
2009/3/25	17:09:12	17:22:02	bike
2009/3/25	18:32:47	18:47:41	bike
2009/3/25	20:10:30	20:29:20	bike
2009/3/26	8:03:45	8:20:03	bike
2009/3/26	22:21:56	22:34:58	bike
2009/3/27	8:52:20	9:05:24	walk
2009/3/27	9:05:24	9:28:44	bus
2009/3/27	9:28:44	9:41:48	walk
2009/3/27	10:00:32	10:17:24	walk
2009/3/27	10:17:24	10:33:26	bus
2009/3/27	10:48:16	10:50:52	bus
2009/3/27	13:36:18	14:09:42	bike
2009/3/27	15:02:28	15:15:53	bike
2009/3/27	17:10:04	17:49:14	bike
2009/3/27	19:50:07	20:00:07	bike
2009/3/28	8:56:55	9:03:25	bike
2009/3/28	9:28:53	10:07:45	bus
2009/3/28	13:49:37	14:21:41	bus
2009/3/28	14:21:41	14:34:43	bike
2009/3/28	14:44:52	15:01:32	bike
2009/3/29	12:40:36	12:58:12	bike
2009/3/29	18:01:10	18:15:04	bike
2009/3/29	19:28:23	19:42:55	bike
2009/3/29	20:10:01	20:29:49	bike
2009/3/30	7:41:48	8:02:26	bike
2009/3/31	14:38:28	14:59:30	bike
2009/3/31	15:55:26	16:08:54	bike
2009/3/31	18:04:51	18:23:37	bike
2009/3/31	18:49:41	19:02:49	bike
2009/3/31	22:17:40	22:35:34	bike
2009/4/1	7:57:40	8:18:26	bike
2009/4/1	19:18:06	19:39:36	bike
2009/4/2	7:53:19	8:09:51	bike
2009/4/2	14:40:42	15:13:58	car
2009/4/2	15:21:01	16:52:11	car
2009/4/2	22:15:59	22:29:53	bike
2009/4/3	8:03:04	8:18:50	bike
2009/4/3	9:26:18	9:33:10	walk
2009/4/3	9:33:10	10:31:26	bus
2009/4/3	10:31:26	10:41:40	walk
2009/4/3	11:01:03	11:27:33	walk
2009/4/3	11:27:33	12:17:29	bus
2009/4/3	14:39:23	15:54:43	bike
2009/4/5	19:48:45	19:58:49	bus
2009/4/6	12:16:42	12:38:40	bike
2009/4/6	14:31:03	14:38:03	bike
2009/4/6	15:23:11	16:47:59	bike
2009/4/7	16:17:58	16:28:34	bike
2009/4/7	16:47:24	17:12:52	bike
2009/4/8	8:00:53	8:21:17	bike
2009/4/8	22:32:10	22:52:32	bike
2009/4/9	8:11:06	8:28:08	bike
2009/4/9	17:04:44	17:20:56	bike
2009/4/10	7:54:47	8:08:55	bike
2009/4/10	12:07:43	12:13:07	bike
2009/4/10	15:25:36	15:46:48	bike
2009/4/10	18:32:10	19:44:18	bike
2009/4/11	18:46:31	19:01:45	bus
2009/4/11	19:01:45	19:30:25	walk
2009/4/12	8:19:05	8:24:37	walk
2009/4/12	8:24:37	9:52:09	bus
2009/4/12	9:52:09	12:58:01	walk
2009/4/12	14:40:55	15:53:47	walk
2009/4/12	15:53:47	16:56:59	bus
2009/4/12	19:06:05	19:30:35	bike
2009/4/14	13:45:48	13:57:00	bike
2009/4/14	14:09:54	14:36:36	bike
2009/4/15	7:59:51	8:16:33	bike
2009/4/15	22:19:03	22:36:43	bike
2009/4/16	7:51:33	8:09:49	bike
2009/4/16	16:24:59	16:42:55	bike
2009/4/17	7:44:23	7:58:11	bike
2009/4/17	13:06:54	13:23:12	bike
2009/4/18	7:38:35	7:52:37	bike
2009/4/18	8:30:52	11:41:44	bus
2009/4/18	11:41:44	15:08:40	walk
2009/4/18	15:08:40	17:05:20	bus
2009/4/18	17:10:30	17:25:22	bike
2009/4/18	20:13:20	20:27:52	bus
2009/4/18	20:27:52	21:00:34	walk
2009/4/18	21:00:34	21:14:06	bus
2009/4/19	12:01:20	12:16:44	bike
2009/4/19	16:52:36	17:08:04	bike
2009/4/20	7:48:14	8:05:44	bike
2009/4/21	11:43:53	12:02:37	bike
2009/4/22	8:17:34	8:37:52	bike
2009/4/22	18:36:02	18:54:12	bike
2009/4/22	21:11:24	21:25:08	bus
2009/4/22	21:25:08	21:55:44	walk
2009/4/22	21:55:44	22:16:48	bus
2009/4/23	7:42:42	8:06:36	bike
2009/4/23	17:39:11	17:56:27	bike
2009/4/24	18:31:17	18:47:57	bike
2009/4/24	21:03:15	21:21:09	bike
2009/4/25	13:11:43	14:42:50	bus
2009/4/25	16:37:56	16:41:24	bus
2009/4/25	19:34:37	20:17:04	walk
2009/4/25	20:17:04	20:59:00	bus
2009/4/25	20:59:00	21:19:00	walk
2009/4/27	7:50:16	8:13:42	bike
2009/4/27	16:36:34	16:53:42	bike
2009/4/28	7:55:53	8:12:39	bike
2009/4/28	13:52:08	14:05:18	bike
2009/4/28	14:27:06	14:54:06	bike
2009/4/29	7:48:59	8:11:09	bike
2009/4/29	17:26:00	17:41:40	bike
2009/4/30	7:53:35	8:11:11	bike
2009/4/30	13:24:38	13:54:18	bike
2009/4/30	16:47:44	17:01:04	bike
2009/4/30	17:41:13	17:58:41	bike
2009/4/30	19:53:47	20:09:33	bike
2009/5/1	13:10:40	14:25:12	bus
2009/5/1	14:25:12	14:37:02	bus
2009/5/1	18:27:07	19:24:51	bus
2009/5/1	19:24:51	19:36:58	walk
2009/5/2	19:04:43	19:54:11	bus
2009/5/2	20:26:32	20:33:58	walk
2009/5/2	20:33:58	20:53:48	bus
2009/5/3	15:19:50	15:42:46	walk
2009/5/3	16:14:13	16:24:13	bus
2009/5/4	8:01:11	8:16:46	bike
2009/5/4	17:21:50	17:35:50	bike
2009/5/5	8:53:01	9:10:05	bike
2009/5/5	13:02:10	13:14:06	bike
2009/5/5	13:25:37	13:51:17	bike
2009/5/6	7:58:58	8:28:22	bike
2009/5/6	16:18:03	17:20:10	bike
2009/5/7	7:53:35	8:30:44	bike
2009/5/7	17:45:12	18:03:36	bike
2009/5/8	18:53:28	19:12:56	bike
2009/5/9	17:49:09	18:09:55	bike
2009/5/10	22:11:08	22:31:21	bike
2009/5/11	8:08:59	8:23:11	bike
2009/5/11	10:44:34	11:06:56	bike
2009/5/11	17:53:42	18:10:42	bike
2009/5/12	7:45:01	7:59:55	bike
2009/5/12	8:44:27	8:54:03	bike
2009/5/12	9:07:31	9:21:31	bike
2009/5/12	12:16:15	12:25:25	bike
2009/5/12	12:37:21	13:01:13	bike
2009/5/13	7:50:39	8:05:13	bike
2009/5/13	19:07:11	19:25:25	bike
2009/5/14	8:04:19	8:15:41	bike
2009/5/14	11:58:48	12:16:00	bike
2009/5/14	17:20:26	17:34:50	bike
2009/5/15	14:37:14	14:44:18	bike
2009/5/15	21:24:27	22:11:21	bike
2009/5/16	9:07:34	9:23:20	walk
2009/5/16	12:27:16	12:42:38	bike
2009/5/17	9:49:34	10:09:50	bike
2009/5/17	12:38:41	12:50:23	bus
2009/5/17	14:14:48	14:28:52	bus
2009/5/17	14:55:20	15:03:28	bike
2009/5/17	22:38:15	22:47:19	bike
2009/5/18	8:43:58	8:53:14	bike
2009/5/18	10:44:03	10:51:21	bike
2009/5/18	12:09:48	12:29:48	bike
2009/5/18	17:54:21	18:10:25	bike
2009/5/19	8:03:49	8:20:35	bike
2009/5/19	11:22:26	11:39:32	bike
2009/5/19	11:48:41	12:09:35	bike
2009/5/19	12:32:51	13:22:03	bus
2009/5/19	13:22:03	13:34:20	walk
2009/5/19	14:33:03	14:43:45	walk
2009/5/19	14:43:45	15:55:59	bus
2009/5/19	22:27:37	22:37:51	bike
2009/5/20	8:08:58	8:28:12	bike
2009/5/20	13:55:26	14:15:38	bike
2009/5/20	16:22:26	16:41:30	bike
2009/5/20	17:47:29	18:01:49	bike
2009/5/20	18:22:51	18:52:59	bike
2009/5/21	16:38:23	17:02:11	bus
2009/5/21	18:42:56	18:53:30	bus
2009/5/22	8:05:37	8:35:29	bus
2009/5/24	19:42:23	20:20:41	bus
2009/5/25	17:08:17	17:44:49	bus
2009/5/25	18:49:37	19:42:21	bus
2009/5/26	10:09:23	10:45:19	bus
2009/5/26	12:24:41	13:00:13	bus
2009/5/26	18:52:39	19:09:37	bike
2009/5/26	20:07:38	20:24:25	bike
2009/5/27	7:34:30	8:16:30	bus
2009/5/27	12:30:54	13:11:40	bus
2009/5/28	7:35:24	8:01:36	bus
2009/5/28	12:06:30	12:28:04	bus
2009/5/28	12:28:04	12:52:28	walk
2009/5/29	7:44:48	8:07:19	bus
2009/5/29	13:09:40	13:28:24	bus
2009/5/29	13:28:24	13:42:44	walk
2009/5/30	18:56:54	19:18:00	bike
2009/5/30	21:08:04	21:27:02	bus
2009/5/31	7:51:54	8:26:02	bus
