Date	Start Time	End Time	Transportation modes
2008/5/30	22:46:45	23:08:06	taxi
2008/5/30	23:10:08	23:11:58	walk
2008/6/1	12:35:21	13:46:45	walk
2008/6/1	13:48:14	14:03:12	taxi
2008/6/1	14:04:40	16:24:42	walk
2008/6/1	16:29:10	16:58:23	bus
2008/6/1	16:58:34	18:41:25	walk
2008/6/2	8:16:09	8:19:00	walk
2008/6/2	8:19:02	8:29:09	bus
2008/6/2	8:29:11	18:20:24	walk
2008/6/2	18:20:26	18:28:55	bus
2008/6/2	18:28:57	18:35:33	walk
2008/6/3	8:17:47	8:19:46	walk
2008/6/3	8:29:59	21:24:33	walk
2008/6/3	21:24:35	21:31:59	bus
2008/6/3	21:32:01	21:38:05	walk
2008/6/4	8:19:15	8:23:15	walk
2008/6/4	8:23:17	8:31:50	bus
2008/6/4	8:31:52	17:58:06	walk
2008/6/4	17:58:08	18:09:09	bus
2008/6/4	18:09:11	18:11:08	walk
2008/6/5	8:30:48	18:18:31	walk
2008/6/5	18:18:33	18:29:22	bus
2008/6/5	18:29:24	18:32:09	walk
2008/6/6	8:28:46	8:44:21	bus
2008/6/6	8:44:23	22:06:06	walk
2008/6/6	22:06:08	22:14:16	bus
2008/6/6	22:14:18	22:17:32	walk
2008/6/7	17:16:07	17:20:15	walk
2008/6/7	17:20:17	17:29:36	bus
2008/6/7	17:29:38	17:32:34	walk
2008/6/7	20:42:10	21:08:58	
2008/6/7	21:09:00	21:36:14	taxi
2008/6/7	21:36:43	21:39:57	walk
2008/6/8	16:31:41	16:33:35	walk
2008/6/8	16:49:16	17:19:10	taxi
2008/6/8	17:19:12	17:20:50	walk
2008/6/8	20:11:10	20:24:00	car
2008/6/8	20:24:02	21:15:10	walk
2008/6/8	21:15:12	21:29:10	taxi
2008/6/8	21:29:12	21:32:10	walk
2008/6/10	8:22:07	8:30:50	bus
2008/6/10	8:30:52	18:08:38	walk
2008/6/10	18:08:40	18:17:16	bus
2008/6/10	18:17:18	18:26:05	walk
2008/6/11	8:25:00	8:30:00	walk
2008/6/11	18:02:01	18:17:22	bus
2008/6/11	18:17:24	18:26:38	walk
2008/6/12	8:23:31	18:18:10	walk
2008/6/12	18:18:12	18:28:42	bus
2008/6/12	18:28:44	18:33:59	walk
2008/6/13	8:22:11	8:32:49	bus
2008/6/13	8:32:51	8:35:35	walk
2008/6/13	21:27:40	21:35:46	walk
2008/6/13	21:39:07	21:41:17	train
2008/6/13	21:42:13	21:52:39	walk
2008/6/14	9:54:40	9:57:22	walk
2008/6/14	9:58:09	10:17:27	taxi
2008/6/14	13:08:00	13:16:25	walk
2008/6/14	13:17:12	13:31:05	bus
2008/6/14	13:31:13	17:06:06	walk
2008/6/14	19:57:33	20:22:34	taxi
2008/6/14	20:23:31	20:28:04	walk
2008/6/15	11:42:47	11:46:40	walk
2008/6/15	11:46:40	12:03:41	taxi
2008/6/15	12:03:43	12:05:15	walk
2008/6/15	15:41:48	15:58:32	taxi
2008/6/16	8:13:34	8:22:35	bus
2008/6/16	8:22:37	8:30:37	walk
2008/6/16	18:41:49	19:51:00	bus
2008/6/16	19:51:02	19:57:22	walk
2008/6/17	8:23:47	8:32:52	bus
2008/6/17	8:32:54	8:35:47	walk
2008/6/17	19:36:31	19:47:24	bus
2008/6/17	19:47:26	19:54:40	walk
2008/6/18	18:09:12	18:34:48	walk
2008/6/18	18:34:50	18:58:12	taxi
2008/6/19	8:19:08	8:31:43	bus
2008/6/19	8:31:45	8:34:32	walk
2008/6/19	21:51:10	21:55:57	taxi
2008/6/19	21:55:59	22:29:30	walk
2008/6/19	22:29:32	22:53:07	taxi
2008/6/19	22:53:09	22:56:43	walk
2008/6/20	8:00:00	9:00:15	bus
2008/6/20	9:00:17	18:42:38	walk
2008/6/20	18:42:40	19:48:50	bus
2008/6/20	19:48:52	20:00:00	walk
2008/6/22	9:31:37	9:54:30	taxi
2008/6/22	9:54:32	9:55:38	walk
2008/6/22	20:25:41	20:38:17	taxi
2008/6/22	20:38:19	21:11:13	walk
2008/6/22	21:11:15	21:29:35	bus
2008/6/22	21:29:37	21:30:47	walk
2008/6/22	21:30:49	21:51:03	taxi
2008/6/22	21:51:05	21:55:43	walk
2008/6/23	18:59:29	19:07:38	bus
2008/6/23	19:20:54	19:24:13	walk
2008/6/24	21:04:30	22:22:28	taxi
2008/6/24	22:22:30	21:27:54	walk
2008/6/25	8:26:42	8:40:56	bus
2008/6/25	8:40:58	8:44:12	walk
2008/6/26	20:56:58	21:04:12	bus
2008/6/26	21:04:18	21:10:47	walk
2008/6/25	22:15:00	22:31:48	taxi
2008/6/25	22:31:50	22:34:39	walk
2008/6/27	8:46:25	9:06:12	bus
2008/6/27	9:06:14	22:52:27	walk
2008/6/28	10:13:55	10:27:15	taxi
2008/6/28	10:27:17	12:47:20	walk
2008/6/28	12:47:22	12:50:40	bus
2008/6/28	12:50:42	20:31:24	walk
2008/6/28	20:31:26	20:37:28	bus
2008/6/28	20:37:30	21:57:52	walk
2008/6/28	21:57:54	22:15:39	taxi
2008/6/28	22:15:41	22:20:56	walk
2008/6/30	8:24:36	8:37:30	bus
2008/6/30	8:37:32	8:40:20	walk
2008/6/30	21:43:55	21:46:48	subway
2008/6/30	21:46:50	22:15:17	walk
2008/7/1	18:41:18	19:01:45	bus
2008/7/1	19:01:47	19:02:49	walk
2008/7/2	8:17:53	8:27:14	bus
2008/7/2	8:27:16	19:15:14	walk
2008/7/2	19:15:16	19:23:50	bus
2008/7/2	19:23:52	19:29:54	walk
2008/7/3	8:39:03	18:17:39	walk
2008/7/3	18:17:41	18:30:30	bus
2008/7/3	18:30:32	18:38:47	walk
2008/7/4	8:24:20	8:31:04	bus
2008/7/4	22:52:31	22:54:32	walk
2008/7/4	22:54:34	22:58:58	taxi
2008/7/4	22:59:00	23:03:47	walk
2008/7/5	11:58:38	12:34:36	walk
2008/7/5	23:11:23	23:31:05	taxi
2008/7/5	23:31:07	23:35:01	walk
2008/7/7	8:48:21	17:49:30	walk
2008/7/7	17:49:32	17:58:18	bus
2008/7/7	17:58:20	18:03:57	walk
2008/7/8	8:35:56	19:56:09	walk
2008/7/8	19:56:11	20:04:12	bus
2008/7/8	20:04:14	20:11:25	walk
2008/7/9	8:46:36	18:22:38	walk
2008/7/9	18:22:40	18:33:49	bus
2008/7/9	18:33:51	18:39:49	walk
2008/7/10	18:03:15	18:07:16	walk
2008/7/10	18:07:18	18:17:40	bus
2008/7/11	18:17:42	18:31:28	walk
2008/7/12	10:55:49	10:57:49	walk
2008/7/12	10:57:51	11:13:08	taxi
2008/7/12	14:59:29	16:06:19	walk
2008/7/12	16:13:28	16:16:36	walk
2008/7/12	20:51:22	21:17:26	taxi
2008/7/12	21:18:08	21:20:20	walk
2008/7/13	9:59:03	10:02:43	walk
2008/7/13	10:02:45	10:11:30	bus
2008/7/13	10:11:32	10:14:28	walk
2008/7/13	10:30:28	14:07:09	walk
2008/7/13	14:48:26	14:53:36	subway
2008/7/13	14:53:38	14:57:26	walk
2008/7/13	21:02:25	21:08:55	taxi
2008/7/13	21:08:57	21:13:15	walk
2008/7/14	8:10:34	8:21:52	walk
2008/7/14	8:21:54	8:28:47	subway
2008/7/14	8:28:52	18:50:38	walk
2008/7/14	18:50:40	18:59:50	bus
2008/7/14	19:24:03	19:27:04	walk
2008/7/15	8:24:03	8:28:01	walk
2008/7/15	8:28:03	8:41:08	bus
2008/7/15	8:41:10	8:45:28	walk
2008/7/15	18:24:29	18:30:04	walk
2008/7/15	18:30:06	18:36:44	bus
2008/7/15	18:36:46	18:53:19	walk
2008/7/16	8:27:33	8:33:28	walk
2008/7/16	8:33:30	8:44:33	bus
2008/7/16	8:44:36	8:47:38	walk
2008/7/16	19:30:30	19:36:45	walk
2008/7/16	19:36:48	19:46:48	bus
2008/7/16	19:46:50	19:57:35	walk
2008/7/17	8:39:41	8:49:05	bus
2008/7/17	8:49:07	18:44:31	walk
2008/7/17	18:44:33	18:51:56	bus
2008/7/17	18:51:59	18:56:06	walk
2008/7/18	18:22:35	18:25:05	walk
2008/7/19	8:29:24	8:33:14	walk
2008/7/19	8:33:16	9:41:31	car
2008/7/19	9:41:33	9:49:40	walk
2008/7/19	9:49:42	17:55:47	car
2008/7/19	17:57:21	19:34:03	walk
2008/7/19	22:46:50	22:53:08	taxi
2008/7/19	22:53:10	22:55:46	walk
2008/7/20	12:33:53	12:47:58	walk
2008/7/20	12:48:01	12:53:21	bus
2008/7/20	12:53:23	12:58:25	walk
2008/7/20	16:27:16	16:33:05	bus
2008/7/20	16:33:07	16:40:51	walk
2008/7/20	21:03:09	21:06:29	walk
2008/7/20	21:06:31	21:23:25	car
2008/7/20	21:23:27	21:30:07	walk
2008/7/21	8:42:39	8:52:51	bus
2008/7/21	8:52:53	17:39:44	walk
2008/7/21	17:39:46	17:48:36	bus
2008/7/21	17:48:38	18:10:08	walk
2008/7/22	8:26:07	8:29:05	walk
2008/7/22	8:29:07	8:40:53	bus
2008/7/22	8:40:55	8:44:03	walk
2008/7/22	17:29:30	17:31:06	subway
2008/7/22	17:31:08	17:41:04	walk
2008/7/22	17:53:48	18:11:44	walk
2008/7/22	18:11:46	18:19:20	bus
2008/7/22	18:19:22	18:24:40	walk
2008/7/23	8:12:07	8:24:29	walk
2008/7/23	8:24:31	8:29:21	subway
2008/7/23	17:23:34	17:28:52	subway
2008/7/23	17:28:54	21:40:54	walk
2008/7/22	21:11:14	21:43:48	walk
2008/7/23	21:56:48	21:59:19	walk
2008/7/23	21:59:21	22:18:07	taxi
2008/7/23	22:18:09	22:23:07	walk
2008/7/24	8:36:10	8:37:54	walk
2008/7/24	8:37:56	8:47:14	bus
2008/7/24	8:47:16	8:51:16	walk
2008/7/24	18:45:10	19:07:54	walk
2008/7/24	21:16:25	21:21:59	walk
2008/7/24	21:22:02	21:26:35	bus
2008/7/24	21:26:37	21:30:55	walk
2008/7/25	8:13:06	8:25:16	walk
2008/7/25	8:25:18	8:28:50	subway
2008/7/25	20:49:11	20:54:10	walk
2008/7/25	20:54:12	21:03:44	bus
2008/7/25	21:03:46	21:08:46	walk
2008/7/28	8:27:30	8:38:26	bus
2008/7/28	8:38:28	8:42:57	walk
2008/7/28	16:57:05	17:00:15	walk
2008/7/28	17:00:17	17:08:25	bus
2008/7/28	17:08:27	17:12:15	walk
2008/7/29	8:44:56	8:52:22	bus
2008/7/29	8:52:24	8:55:30	walk
2008/7/29	16:13:00	17:00:07	car
2008/7/31	18:58:07	19:31:55	walk
2008/8/1	13:17:09	13:37:41	walk
2008/8/1	13:37:43	14:21:22	car
2008/8/1	14:21:24	14:25:36	walk
2008/8/1	15:01:17	15:04:35	walk
2008/8/1	15:04:37	15:11:53	bus
2008/8/1	15:11:55	15:17:29	walk
2008/8/2	20:19:59	21:35:39	walk
2008/8/4	8:28:56	8:31:26	walk
2008/8/4	8:31:28	8:40:14	bus
2008/8/4	8:40:16	8:42:52	walk
2008/8/4	17:06:18	17:15:26	bus
2008/8/4	17:15:28	17:22:58	walk
2008/8/5	8:22:42	8:24:53	walk
2008/8/5	8:24:56	8:34:21	bus
2008/8/5	8:34:23	8:36:49	walk
2008/8/5	17:26:20	17:30:22	bus
2008/8/5	17:30:24	17:31:14	walk
2008/8/5	18:33:48	18:36:30	walk
2008/8/7	12:58:33	13:02:59	walk
2008/8/7	13:03:01	13:08:25	bus
2008/8/7	13:08:27	13:15:13	walk
2008/8/7	18:30:46	18:39:53	walk
2008/8/7	18:39:55	18:51:19	bus
2008/8/7	18:51:21	21:26:35	walk
2008/8/7	21:26:37	21:40:19	bus
2008/8/7	21:40:21	21:45:00	walk
2008/8/8	9:48:59	9:50:59	walk
2008/8/8	9:51:01	10:11:04	bus
2008/8/8	10:11:06	10:15:32	walk
2008/8/8	17:04:17	17:24:01	taxi
2008/8/8	17:24:03	17:29:03	walk
2008/8/11	8:27:30	8:31:14	walk
2008/8/11	8:31:16	8:44:50	bus
2008/8/11	8:44:52	8:47:08	walk
2008/8/11	16:43:08	16:51:46	bus
2008/8/11	16:51:48	17:11:07	walk
2008/8/12	8:42:20	8:50:16	bus
2008/8/12	8:50:18	8:53:28	walk
2008/8/12	19:55:35	20:11:05	car
2008/8/12	20:39:35	20:42:23	walk
2008/8/14	8:44:51	8:45:59	walk
2008/8/14	8:46:01	8:55:39	bus
2008/8/14	8:55:41	8:59:09	walk
2008/8/14	16:52:54	17:50:36	car
2008/8/14	20:19:42	20:43:24	car
2008/8/14	20:43:26	21:30:44	walk
2008/8/14	21:30:46	21:57:08	car
2008/8/14	21:57:10	21:59:18	walk
2008/8/15	8:51:27	8:52:57	walk
2008/8/15	8:52:59	9:03:33	bus
2008/8/15	9:03:35	9:06:05	walk
2008/8/15	16:22:21	16:24:01	walk
2008/8/15	21:04:28	21:26:48	taxi
2008/8/15	21:26:50	21:29:26	walk
2008/8/17	11:02:28	11:05:04	walk
2008/8/17	11:05:06	11:39:36	bus
2008/8/17	11:39:38	11:42:24	walk
2008/8/17	15:20:00	15:24:18	walk
2008/8/17	15:24:20	15:39:20	taxi
2008/8/17	15:39:22	15:42:32	walk
2008/8/18	7:50:09	7:51:59	walk
2008/8/18	7:52:01	7:59:35	bus
2008/8/18	7:59:37	18:01:05	walk
2008/8/18	18:01:07	18:09:13	bus
2008/8/19	8:00:29	8:03:31	walk
2008/8/19	8:03:32	8:14:03	bus
2008/8/19	8:14:05	8:16:59	walk
2008/8/19	16:15:18	16:23:06	bus
2008/8/19	16:23:08	16:27:14	walk
2008/8/20	9:47:46	9:51:36	walk
2008/8/20	9:51:38	10:28:04	bus
2008/8/20	10:28:06	12:08:26	walk
2008/8/20	12:08:28	12:56:40	bus
2008/8/20	12:56:42	13:01:59	walk
2008/8/20	15:43:35	15:53:41	walk
2008/8/20	15:53:43	15:57:23	bus
2008/8/20	15:57:25	16:04:37	walk
2008/8/20	16:37:19	20:20:42	walk
2008/8/20	20:20:44	20:26:10	bus
2008/8/20	20:26:12	21:27:36	walk
2008/8/20	21:27:38	21:42:38	taxi
2008/8/20	21:42:40	21:45:50	walk
2008/8/21	8:03:47	8:15:05	bus
2008/8/21	8:15:07	8:18:37	walk
2008/8/21	16:27:43	16:32:55	bus
2008/8/21	16:32:57	16:54:41	walk
2008/8/22	7:53:51	7:59:57	bus
2008/8/22	7:59:59	8:02:51	walk
2008/8/22	17:34:53	18:05:31	car
2008/8/22	22:07:29	22:37:07	car
2008/8/22	22:37:09	22:39:03	walk
2008/8/23	11:42:03	11:58:21	walk
2008/8/23	11:58:23	12:02:55	bus
2008/8/23	12:02:57	12:10:15	walk
2008/8/23	12:35:54	12:45:24	subway
2008/8/23	12:45:26	12:53:28	walk
2008/8/23	12:53:30	12:57:14	car
2008/8/23	13:49:21	14:28:45	car
2008/8/23	14:28:47	14:39:41	walk
2008/8/23	14:39:43	14:47:27	bus
2008/8/23	14:47:29	15:14:53	walk
2008/8/23	18:16:50	18:22:54	bus
2008/8/23	18:22:56	18:29:14	walk
2008/8/23	18:29:16	19:10:58	car
2008/8/23	19:11:00	19:32:12	walk
2008/8/23	19:32:14	19:34:08	car
2008/8/23	21:12:01	21:16:41	car
2008/8/23	22:01:09	22:28:20	walk
2008/8/24	12:02:18	12:07:24	walk
2008/8/24	12:07:26	12:15:42	bus
2008/8/24	12:15:44	12:21:20	walk
2008/8/24	12:45:43	13:36:20	walk
2008/8/24	14:16:47	14:20:45	walk
2008/8/24	14:20:47	14:23:07	bus
2008/8/24	14:23:09	15:15:28	walk
2008/8/25	7:46:53	7:50:47	walk
2008/8/25	7:50:49	8:02:41	bus
2008/8/25	8:02:43	8:05:13	walk
2008/8/25	17:38:09	17:44:03	walk
2008/8/25	17:44:05	17:54:21	bus
2008/8/25	17:54:23	18:29:25	walk
2008/8/26	8:00:36	8:06:38	bus
2008/8/26	8:06:40	8:09:08	walk
2008/8/26	18:03:00	18:06:24	walk
2008/8/26	19:23:35	19:28:05	bus
2008/8/26	19:34:53	20:06:17	bus
2008/8/26	20:06:19	20:17:28	walk
2008/8/27	7:58:08	8:00:04	walk
2008/8/27	8:00:06	8:09:59	bus
2008/8/27	8:10:01	8:12:49	walk
2008/8/27	22:05:59	22:11:45	walk
2008/8/27	22:11:47	22:20:01	bus
2008/8/27	22:20:03	22:25:17	walk
2008/8/28	7:49:38	7:53:18	walk
2008/8/28	7:53:20	8:01:06	bus
2008/8/28	8:01:08	8:03:42	walk
2008/8/28	8:02:28	23:25:18	taxi
2008/8/28	23:25:20	23:24:20	walk
2008/8/29	7:55:12	8:02:54	bus
2008/8/29	8:02:56	8:06:08	walk
2008/8/31	10:28:05	10:31:45	walk
2008/8/31	10:31:47	10:52:20	taxi
2008/8/31	17:31:28	19:48:58	walk
2008/8/31	21:40:35	21:51:25	walk
2008/8/31	21:51:27	21:55:37	taxi
2008/8/31	21:55:39	21:58:47	walk
2008/9/1	7:35:35	7:48:15	walk
2008/9/1	18:19:19	18:31:15	bus
2008/9/1	18:31:17	18:32:17	walk
2008/9/2	7:55:52	7:57:41	walk
2008/9/2	7:57:43	8:07:47	bus
2008/9/2	8:07:49	8:09:57	walk
2008/9/2	12:59:36	13:06:54	walk
2008/9/2	13:06:56	13:14:14	bus
2008/9/2	13:14:16	13:18:22	walk
2008/9/2	17:32:05	21:37:52	car
2008/9/2	21:37:54	21:40:24	walk
2008/9/3	8:05:04	8:08:15	walk
2008/9/3	8:08:17	8:19:47	bus
2008/9/3	8:19:49	8:23:17	walk
2008/9/18	12:06:44	17:07:36	taxi
2008/9/18	17:07:38	17:08:56	walk
2008/9/19	10:04:24	10:07:11	walk
2008/9/19	11:57:45	12:04:14	taxi
2008/9/19	12:04:22	14:06:50	walk
2008/9/19	22:15:17	22:29:26	bike
2008/9/20	10:19:03	10:23:27	taxi
2008/9/20	10:26:09	10:28:29	walk
2008/9/20	10:18:25	10:19:03	walk
2008/9/20	10:19:45	10:23:27	taxi
2008/9/20	10:26:09	15:10:40	walk
2008/9/20	17:39:08	18:01:23	taxi
2008/9/20	18:02:37	21:03:57	walk
2008/9/21	8:51:03	8:53:06	walk
2008/9/21	8:53:10	9:14:41	taxi
2008/9/21	9:15:09	9:22:15	walk
2008/9/21	14:40:46	15:37:49	taxi
2008/9/21	16:43:49	17:28:37	walk
2008/9/22	8:47:03	18:57:37	walk
2008/9/23	9:12:05	11:00:33	walk
2008/9/25	10:11:51	10:55:50	car
2008/9/25	10:57:58	11:10:33	walk
2008/9/25	17:22:58	17:56:44	car
2008/9/25	17:56:52	18:11:45	walk
2008/9/25	20:39:01	21:02:04	car
2008/9/26	13:08:39	20:59:12	taxi
2008/9/26	21:01:14	21:02:10	walk
2008/9/27	9:20:15	9:23:49	walk
2008/9/27	9:25:16	9:29:58	bus
2008/9/27	9:30:04	10:18:26	walk
2008/9/27	22:04:44	22:10:41	taxi
2008/9/27	22:11:57	22:12:55	walk
2008/9/28	9:15:27	9:27:06	bike
2008/9/28	21:43:46	22:07:48	taxi
2008/9/28	22:10:00	22:10:32	walk
2008/9/29	11:22:16	11:29:03	walk
2008/9/29	11:29:15	11:44:46	taxi
2008/9/29	11:46:18	12:56:20	walk
2008/9/29	12:57:14	13:33:38	bus
2008/9/29	13:33:44	16:30:06	walk
2008/9/29	22:16:01	22:35:21	taxi
2008/9/29	22:35:43	22:38:43	walk
2008/9/30	13:20:49	13:22:43	walk
2008/9/30	13:29:04	14:00:51	bus
2008/9/30	14:01:01	18:50:13	walk
2008/9/30	18:53:48	19:07:28	taxi
2008/9/30	19:07:40	19:25:27	walk
2008/10/1	10:45:33	11:12:21	taxi
2008/10/1	11:14:09	11:15:13	walk
2008/10/1	19:25:33	20:35:53	walk
2008/10/1	20:35:55	20:55:24	taxi
2008/10/1	20:56:06	20:58:32	walk
2008/10/2	12:45:40	13:22:26	bus
2008/10/2	13:22:28	18:40:45	walk
2008/10/2	18:52:02	19:29:14	bus
2008/10/2	19:29:16	19:33:14	walk
2008/10/3	12:38:28	12:39:48	walk
2008/10/3	12:39:50	12:50:20	bus
2008/10/3	12:50:28	16:22:04	walk
2008/10/3	16:30:31	16:35:47	subway
2008/10/3	16:35:49	20:36:48	walk
2008/10/3	20:36:50	20:51:47	bus
2008/10/3	20:51:49	20:53:37	walk
2008/10/3	20:53:39	21:22:43	bus
2008/10/3	21:22:45	21:33:48	walk
2008/10/4	12:34:38	12:44:29	walk
2008/10/4	12:44:31	13:20:15	bus
2008/10/4	13:20:17	17:15:03	walk
2008/10/4	17:15:05	17:40:21	bus
2008/10/4	17:40:22	17:44:31	walk
2008/10/5	16:44:10	16:52:05	taxi
2008/10/5	16:52:07	19:11:49	walk
2008/10/5	19:11:51	19:17:51	bus
2008/10/5	19:17:53	19:28:32	walk
2008/10/6	9:26:27	9:44:18	walk
2008/10/6	9:44:20	9:51:35	bus
2008/10/6	9:51:37	22:18:02	walk
2008/10/5	21:47:42	22:05:17	taxi
2008/10/5	22:05:19	22:07:44	walk
2008/10/7	9:36:31	9:38:46	walk
2008/10/7	9:42:10	9:48:42	bus
2008/10/7	9:48:44	9:53:38	walk
2008/10/7	21:39:15	21:50:05	bike
2008/10/8	10:29:40	21:29:29	bike
2008/10/9	9:17:49	22:16:25	bike
2008/10/10	9:20:10	9:31:17	bike
2008/10/10	21:53:02	22:08:47	bike
2008/10/11	17:42:33	18:24:19	taxi
2008/10/11	18:25:31	20:48:28	walk
2008/10/11	20:48:30	20:56:29	bus
2008/10/11	20:56:31	21:34:49	walk
2008/10/12	13:52:27	14:03:28	walk
2008/10/12	14:03:30	14:17:55	taxi
2008/10/12	15:22:23	15:24:37	car
2008/10/12	15:24:39	16:34:21	walk
2008/10/12	16:34:23	16:43:09	bus
2008/10/12	16:43:11	17:38:10	walk
