Date	Start Time	End Time	Transportation modes
2008/5/9	8:52:01	8:57:09	walk
2008/5/9	21:27:03	21:29:34	walk
2008/5/10	11:29:06	13:45:12	walk
2008/5/10	19:00:40	23:06:25	walk
2008/5/11	18:36:30	19:28:38	walk
2008/5/11	1:44:01	2:00:41	walk
2008/5/12	23:03:40	23:15:50	walk
2008/5/13	16:38:15	16:54:02	walk
2008/5/13	18:28:57	18:53:22	walk
2008/5/14	2:09:39	2:21:43	walk
2008/5/14	9:34:07	9:55:44	walk
2008/5/17	1:07:09	1:24:11	walk
2008/5/17	15:04:11	16:05:22	walk
2008/5/18	9:00:10	9:00:10	bus
2008/5/18	12:40:11	13:27:16	bus
2008/5/19	0:19:42	0:37:07	walk
2008/5/19	10:13:09	10:23:27	walk
2008/5/20	1:07:59	1:55:44	bike
2008/5/21	10:38:39	10:51:03	walk
2008/5/22	9:34:02	9:39:55	walk
2008/5/22	23:51:40	0:04:29	walk
2008/5/23	21:04:37	21:17:58	walk
2008/5/24	8:30:39	9:00:46	walk
2008/5/24	9:00:48	9:32:59	bus
2008/5/24	9:33:01	10:21:13	walk
2008/5/24	10:51:14	19:12:41	walk
2008/5/24	19:12:43	19:29:25	bus
2008/5/24	19:29:27	19:42:29	walk
2008/5/25	2008/5/25	23:01:15	walk
2008/5/26	9:22:15	9:33:30	walk
2008/5/27	9:44:07	9:47:26	walk
2008/5/27	18:58:41	20:24:07	walk
2008/5/28	9:29:10	9:39:54	walk
2008/5/28	23:48:31	0:04:13	walk
2008/5/29	23:56:31	23:59:59	walk
2008/5/30	0:00:01	0:13:30	walk
2008/5/30	9:36:11	9:48:01	walk
2008/5/30	14:59:57	15:37:01	car
2008/5/30	15:37:03	18:34:09	walk
2008/5/30	20:07:56	20:48:50	bus
2008/5/31	1:44:50	1:54:16	walk
2008/5/31	11:11:04	11:20:56	walk
2008/5/31	11:57:41	12:50:00	walk
2008/6/1	0:18:18	0:28:26	walk
2008/6/1	12:02:42	12:30:23	walk
2008/6/1	23:11:25	23:24:03	walk
2008/6/2	23:08:09	23:23:41	walk
2008/6/3	9:38:35	9:54:12	walk
2008/6/3	23:38:10	23:48:29	walk
2008/6/5	0:00:05	0:13:33	walk
2008/6/5	9:15:52	9:20:43	walk
2008/6/6	0:25:40	0:43:30	walk
2008/6/6	9:40:55	9:50:22	walk
2008/6/7	1:33:53	1:45:05	walk
2008/6/7	9:27:12	9:37:29	walk
2008/6/7	23:46:39	23:59:51	walk
2008/6/8	8:46:27	8:53:26	walk
2008/6/8	8:56:03	9:27:06	bus
2008/6/8	9:27:18	9:33:31	walk
2008/6/8	12:28:25	12:33:43	walk
2008/6/8	12:35:10	13:00:35	bus
2008/6/8	13:00:20	13:21:19	walk
2008/6/9	9:49:15	10:01:31	walk
2008/6/9	19:13:33	20:14:14	walk
2008/6/9	23:09:13	23:23:29	walk
2008/6/10	9:41:16	9:51:18	walk
2008/6/10	23:05:09	23:17:31	walk
2008/6/11	9:15:09	9:26:50	walk
2008/6/12	0:01:27	0:15:38	walk
2008/6/12	9:26:37	9:41:19	walk
2008/6/13	2:13:49	2:26:30	walk
2008/6/14	0:23:09	0:33:19	walk
2008/6/14	11:50:40	12:29:04	walk
2008/6/15	8:37:09	8:54:59	walk
2008/6/15	8:54:59	9:21:58	bus
2008/6/15	9:21:58	9:29:55	walk
2008/6/15	14:17:39	14:29:30	walk
2008/6/15	14:29:30	15:01:57	bus
2008/6/15	23:30:09	23:45:42	walk
2008/6/17	0:14:39	0:26:10	walk
2008/6/17	9:39:11	9:51:39	walk
2008/6/17	23:42:09	23:56:23	walk
2008/6/18	9:21:39	9:33:45	walk
2008/6/18	20:40:39	22:32:18	walk
2008/6/20	0:09:10	0:20:28	walk
2008/6/20	7:02:37	7:26:48	walk
2008/6/20	7:52:57	8:19:17	car
2008/6/21	9:38:32	9:47:56	walk
2008/6/22	0:22:39	0:34:40	walk
2008/6/22	12:16:28	12:42:58	bus
2008/7/24	23:36:47	23:52:23	walk
2008/6/25	9:16:01	9:29:19	walk
2008/6/26	1:26:33	1:37:30	walk
2008/6/26	11:14:25	11:26:08	walk
2008/6/27	0:56:15	1:07:34	walk
2008/6/27	10:27:54	10:32:06	walk
2008/6/27	18:36:29	18:54:46	walk
2008/6/27	18:54:47	19:10:01	bus
2008/6/27	19:10:02	19:34:57	walk
2008/6/27	19:34:57	19:44:11	bus
2008/6/27	19:44:11	19:53:04	walk
2008/6/28	18:08:46	21:56:16	walk
2008/6/28	21:56:17	21:58:01	train
2008/6/28	21:58:02	22:12:27	walk
2008/6/29	0:53:09	1:01:14	walk
2008/7/29	8:45:34	8:59:43	walk
2008/7/29	8:59:44	9:29:45	bus
2008/6/29	9:29:46	9:43:34	walk
2008/6/29	12:35:56	13:08:00	bus
2008/6/30	0:58:31	1:10:36	walk
2008/7/1	0:07:16	0:20:46	walk
2008/7/1	13:45:26	13:53:29	bus
2008/7/1	13:53:30	14:47:00	walk
2008/7/1	14:47:01	15:25:16	car
2008/7/1	15:25:17	20:29:25	walk
2008/7/1	20:29:26	21:04:56	car
2008/7/2	3:47:39	3:58:35	walk
2008/7/2	10:03:09	10:17:23	walk
2008/7/3	0:13:09	0:28:23	walk
2008/7/3	9:56:04	10:08:53	walk
2008/7/3	23:30:03	23:42:15	walk
2008/7/4	10:10:11	10:22:19	walk
2008/7/5	1:15:09	1:27:09	walk
2008/7/5	13:34:20	14:59:22	walk
2008/7/6	0:47:58	0:59:51	walk
2008/7/6	16:30:34	20:05:49	walk
2008/7/6	20:05:50	20:39:26	bus
2008/7/7	1:34:38	1:46:04	walk
2008/7/7	10:24:37	10:36:58	walk
2008/7/8	0:21:39	0:32:29	walk
2008/7/9	0:20:52	0:32:01	walk
2008/7/9	9:26:39	9:38:08	walk
2008/7/10	10:29:32	10:40:58	walk
2008/7/10	17:53:37	18:29:13	bike
2008/7/11	10:03:11	10:17:04	walk
2008/7/13	8:41:26	8:54:57	walk
2008/7/13	8:54:58	9:21:49	bus
2008/7/13	9:21:50	9:33:23	walk
2008/7/13	14:45:23	15:01:59	walk
2008/7/13	15:02:00	15:34:40	bus
2008/7/13	17:38:07	18:38:34	walk
2008/7/14	0:28:46	0:42:55	walk
2008/7/14	20:59:17	21:17:44	walk
2008/7/14	22:19:29	22:46:48	walk
2008/7/15	0:58:21	1:09:43	walk
2008/7/16	10:06:39	10:38:16	walk
2008/7/16	18:33:38	22:11:54	walk
2008/7/16	23:43:42	0:14:31	walk
2008/7/17	9:20:48	9:34:07	walk
2008/7/17	23:23:04	2:03:01	walk
2008/7/18	9:32:04	9:47:57	walk
