Date	Start Time	End Time	Transportation modes
2008/6/1	21:00:21	21:07:23	walk
2008/6/1	21:07:23	21:33:13	bike
2008/6/2	9:17:04	9:50:03	bike
2008/6/2	9:50:03	9:51:13	walk
2008/6/2	18:40:53	18:50:49	walk
2008/6/2	20:07:48	20:25:49	bike
2008/6/2	20:46:22	20:49:45	bike
2008/6/2	22:36:44	22:42:15	bike
2008/6/3	8:44:34	9:32:39	bike
2008/6/3	9:32:39	9:34:44	walk
2008/6/4	0:01:35	0:21:32	bike
2008/6/4	9:53:34	10:16:14	bike
2008/6/4	10:16:14	10:17:19	walk
2008/6/5	1:17:05	1:32:01	bike
2008/6/5	9:56:58	10:17:45	bike
2008/6/5	10:17:45	10:22:48	walk
2008/6/5	18:30:35	19:19:24	bike
2008/6/5	21:06:06	21:31:21	bike
2008/6/5	21:31:21	21:32:02	walk
2008/6/6	0:25:29	0:34:46	walk
2008/6/6	0:34:46	0:52:31	bike
2008/6/6	10:06:34	10:28:36	bike
2008/6/6	10:28:36	10:29:41	walk
2008/6/7	2:16:35	2:28:59	bike
2008/6/7	7:08:53	7:10:59	walk
2008/6/7	7:10:59	7:19:50	railway
2008/6/7	7:36:03	7:56:34	taxi
2008/6/7	7:56:34	8:08:36	walk
2008/6/7	9:02:16	12:46:47	train
2008/6/7	13:48:42	13:51:32	walk
2008/6/7	13:51:32	14:27:43	bus
2008/6/7	14:27:43	15:06:45	walk
2008/6/7	15:41:35	18:05:42	walk
2008/6/7	18:05:48	18:08:36	car
2008/6/7	18:29:05	18:31:14	car
2008/6/8	10:06:04	11:07:00	walk
2008/6/8	11:07:00	11:40:58	bike
2008/6/8	11:40:58	11:52:30	walk
2008/6/8	11:52:30	12:07:00	bike
2008/6/8	12:07:00	22:07:31	walk
2008/6/9	9:56:45	13:31:39	walk
2008/6/9	16:10:53	16:16:50	walk
2008/6/9	16:16:50	16:49:56	bus
2008/6/9	16:49:56	16:53:04	walk
2008/6/9	18:54:26	22:56:52	train
2008/6/9	22:56:52	23:06:13	walk
2008/6/9	23:41:24	23:50:51	walk
2008/6/9	23:50:51	0:00:00	taxi
2008/6/10	0:00:00	0:06:16	taxi
2008/6/10	0:08:32	0:22:08	bike
2008/6/11	1:28:35	1:43:26	bike
2008/6/11	8:36:34	8:54:30	bike
2008/6/11	11:18:29	11:22:02	bike
2008/6/11	11:47:54	12:07:41	bike
2008/6/12	2:18:53	2:26:44	taxi
2008/6/12	2:26:44	2:29:23	walk
2008/6/12	2:29:23	2:35:30	bike
2008/6/12	2:29:59	2:42:21	bike
2008/6/12	8:24:35	8:26:29	bike
2008/6/12	8:26:29	8:43:00	taxi
2008/6/14	17:20:59	17:43:16	bus
2008/6/14	17:43:16	17:54:45	walk
2008/6/14	22:02:46	22:12:46	bus
2008/6/14	22:12:46	22:16:55	walk
2008/6/14	22:59:02	23:02:23	walk
2008/6/14	23:02:23	23:09:44	railway
2008/6/14	23:15:44	23:25:12	bike
2008/6/15	9:01:53	9:27:15	bike
2008/6/15	9:27:15	9:41:11	walk
2008/6/15	12:27:17	12:41:31	walk
2008/6/15	12:41:31	12:45:39	bus
2008/6/15	12:45:39	12:49:33	walk
2008/6/16	19:43:35	19:52:26	bike
2008/6/17	16:20:22	16:21:42	walk
2008/6/19	23:28:29	23:38:48	bike
2008/6/20	6:32:23	7:06:48	bike
2008/6/20	7:53:41	8:37:11	taxi
2008/6/20	9:08:27	17:54:31	walk
2008/6/20	17:54:31	19:15:32	bus
2008/6/20	20:48:19	21:13:07	bus
2008/6/22	0:44:58	0:53:10	bike
2008/6/22	9:13:35	9:47:11	bike
2008/6/22	9:47:11	9:50:16	walk
2008/6/25	8:32:53	8:43:06	taxi
2008/6/25	8:43:06	8:48:13	walk
2008/6/25	12:14:42	12:48:17	walk
2008/6/25	12:48:17	13:00:11	taxi
2008/6/25	22:06:57	22:13:02	taxi
2008/6/25	22:13:02	22:28:03	walk
2008/6/26	10:36:35	11:01:32	bike
2008/6/26	19:00:59	19:19:27	bike
2008/6/27	9:17:40	9:29:22	bike
2008/6/27	9:29:22	9:59:36	bus
2008/6/27	9:59:36	10:10:14	walk
2008/6/27	13:36:35	14:00:36	bus
2008/6/27	14:03:07	14:12:22	bike
2008/6/28	1:33:05	1:46:56	bike
2008/6/28	11:18:29	11:40:40	bike
2008/6/28	11:40:40	12:08:02	bus
2008/6/28	12:08:02	12:32:43	walk
2008/6/28	16:17:22	16:41:34	walk
2008/6/28	16:41:34	17:00:56	bus
2008/6/28	17:00:56	17:24:31	walk
2008/6/29	14:21:59	14:36:35	bus
2008/6/29	14:36:35	14:40:53	walk
2008/6/29	15:14:33	15:27:42	walk
2008/6/29	20:30:05	20:34:40	walk
2008/6/29	20:34:40	20:57:48	bus
2008/6/29	20:57:48	21:01:27	walk
2008/7/1	0:24:53	0:44:15	bike
2008/7/1	9:39:35	9:51:41	bike
2008/7/1	9:51:41	9:53:06	walk
2008/7/1	22:49:41	23:23:39	bike
2008/7/2	10:32:53	10:43:31	bike
2008/7/3	1:28:53	1:43:12	bike
2008/7/3	12:25:05	12:37:20	bike
2008/7/6	13:21:59	13:34:56	bus
2008/7/6	13:34:56	13:38:55	bike
2008/7/6	14:04:09	14:16:07	walk
2008/7/6	14:16:07	14:43:54	bus
2008/7/6	17:00:01	17:03:24	walk
2008/7/6	17:03:24	17:15:31	bus
2008/7/6	17:15:31	19:08:55	bus
2008/7/6	19:08:55	20:02:08	walk
2008/7/6	20:02:08	20:53:14	bus
2008/7/6	20:53:14	21:01:55	walk
2008/7/7	1:20:23	1:33:05	bike
2008/7/9	12:08:59	12:12:46	bike
2008/7/9	12:42:59	13:22:09	bike
2008/7/9	18:41:05	18:55:59	bike
2008/7/9	20:34:11	20:46:33	bike
2008/7/13	11:41:23	11:56:01	bike
2008/7/15	11:52:34	12:07:20	bike
2008/7/15	12:07:20	12:08:22	walk
2008/7/15	13:41:23	13:55:40	bike
2008/7/16	18:17:35	19:30:10	walk
2008/7/16	23:57:53	23:59:59	bike
2008/7/17	0:00:00	0:18:03	bike
2008/7/17	9:45:29	9:58:08	bike
2008/7/17	9:58:08	9:59:26	walk
2008/7/17	18:55:53	19:10:53	walk
2008/7/17	19:58:47	20:08:10	walk
2008/7/17	23:19:29	23:32:52	walk
2008/7/18	1:52:35	2:08:34	bike
2008/7/18	10:03:53	10:16:18	bike
2008/7/18	10:16:18	10:18:12	walk
2008/7/18	17:43:31	18:13:34	bike
2008/7/18	21:29:03	22:34:36	bike
2008/7/18	23:08:27	23:24:37	bike
2008/7/19	15:39:18	16:11:21	bike
2008/7/19	18:04:35	18:16:57	walk
2008/7/19	19:17:53	19:43:58	bus
2008/7/19	19:43:58	21:28:47	walk
2008/7/19	21:28:47	21:56:53	bus
2008/7/21	2:07:05	2:22:19	bike
2008/7/21	9:19:59	9:32:54	bike
2008/7/21	9:32:54	9:34:08	walk
2008/7/21	18:18:35	18:35:25	walk
2008/7/21	19:21:02	19:33:53	walk
2008/7/23	17:20:36	17:33:16	bike
2008/7/23	18:28:15	18:35:06	bike
2008/7/23	21:48:36	22:07:09	bike
2008/7/25	17:00:00	17:03:06	walk
2008/7/25	17:26:34	19:56:04	walk
2008/7/25	21:39:19	22:30:56	walk
2008/7/25	22:30:56	22:41:52	taxi
2008/7/25	22:41:52	22:43:18	walk
2008/7/28	7:33:46	7:47:52	bike
2008/7/28	7:54:06	7:56:30	bike
2008/7/28	14:40:19	15:01:17	bike
2008/7/28	15:01:17	15:02:57	walk
2008/7/29	18:04:40	18:09:46	walk
2008/7/29	18:32:28	18:35:40	railway
2008/7/29	18:35:40	18:52:40	walk
2008/7/29	20:21:46	20:30:28	walk
2008/7/29	20:30:28	20:41:32	bus
2008/7/29	20:41:32	22:09:59	walk
2008/7/29	22:09:59	22:15:03	bus
2008/7/29	22:15:03	22:21:41	walk
2008/7/29	22:51:59	22:57:11	walk
2008/7/31	18:20:39	18:23:35	walk
2008/7/31	18:23:35	18:51:29	bus
2008/7/31	18:51:29	19:57:04	walk
2008/7/31	22:30:57	22:38:52	walk
2008/7/31	22:38:52	22:53:42	taxi
2008/7/31	22:53:42	22:57:50	walk
2008/8/2	15:34:15	15:48:57	bike
2008/8/2	16:39:04	16:46:48	bike
2008/8/2	16:46:48	16:48:29	walk
2008/8/2	16:48:29	17:08:30	taxi
2008/8/2	17:08:30	17:13:00	walk
2008/8/2	17:45:00	18:10:56	walk
2008/8/2	18:10:58	18:27:13	bus
2008/8/2	20:42:49	22:28:25	walk
2008/8/2	22:28:25	22:35:53	bus
2008/8/2	22:35:53	23:32:53	walk
2008/8/2	23:32:53	23:52:45	taxi
2008/8/2	23:52:45	23:59:59	walk
2008/8/3	0:00:00	0:00:57	walk
2008/8/3	0:00:57	0:08:59	bike
2008/8/3	11:16:30	11:18:06	bike
2008/8/3	11:18:06	11:39:03	walk
2008/8/3	11:39:03	11:40:21	bike
2008/8/3	11:40:21	11:42:15	walk
2008/8/3	11:42:15	12:25:28	bus
2008/8/3	12:25:28	12:32:26	walk
2008/8/3	18:17:24	18:20:37	bus
2008/8/3	19:59:06	20:27:44	walk
2008/8/3	20:27:44	21:07:32	bus
2008/8/3	21:07:32	21:09:02	walk
2008/8/3	21:09:02	21:21:21	bike
2008/8/3	23:45:23	23:59:59	bike
2008/8/4	0:00:00	0:03:53	bike
2008/8/4	0:03:53	0:04:51	walk
2008/8/5	18:45:06	18:49:42	bike
2008/8/5	19:19:48	19:37:18	walk
2008/8/6	18:57:10	19:12:35	walk
2008/8/6	20:45:14	20:52:38	walk
2008/8/7	14:13:06	14:15:58	walk
2008/8/7	14:15:58	14:30:03	bike
2008/8/7	14:40:36	14:47:32	bike
2008/8/7	15:04:05	15:06:22	bike
2008/8/7	15:06:22	15:07:16	walk
2008/8/8	5:56:04	6:04:03	walk
2008/8/8	6:04:03	6:10:41	subway
2008/8/8	6:10:41	6:14:31	walk
2008/8/8	6:41:35	6:57:41	walk
2008/8/8	7:30:43	9:24:50	train
2008/8/8	9:24:50	9:29:34	walk
2008/8/8	9:58:06	10:10:22	walk
2008/8/8	10:10:22	10:44:20	bus
2008/8/8	10:44:20	10:52:32	walk
2008/8/8	12:06:44	12:15:38	walk
2008/8/9	9:24:53	9:46:53	walk
2008/8/9	9:46:53	10:32:47	taxi
