Date	Start Time	End Time	Transportation modes
2009/03/10	18:16:53	18:32:23	bike
2009/03/10	19:01:10	19:15:12	bike
2009/03/10	21:09:39	21:28:43	bike
2009/03/11	7:55:04	8:16:04	bike
2009/03/11	13:56:26	14:23:55	bike
2009/03/11	16:29:23	16:42:59	bike
2009/03/11	18:38:37	18:54:44	bike
2009/03/11	22:17:37	22:52:49	bike
2009/03/12	8:00:32	8:21:40	bike
2009/03/12	12:41:35	23:00:55	bike
2009/03/13	7:54:37	8:21:35	bike
2009/03/13	14:44:02	15:35:30	bike
2009/03/13	16:58:50	17:25:44	bike
2009/03/13	18:37:25	18:48:09	walk
2009/03/13	18:48:09	19:48:49	bus
2009/03/14	11:43:41	12:14:17	bus
2009/03/14	13:38:32	14:09:24	bus
2009/03/14	15:07:46	15:29:14	bus
2009/03/14	15:29:14	15:47:08	walk
2009/03/15	14:44:57	15:05:27	bike
2009/03/15	16:25:06	16:50:02	bike
2009/03/15	22:44:01	23:03:39	bike
2009/03/16	7:52:00	8:09:56	bike
2009/03/16	18:44:30	19:05:58	bike
2009/03/17	7:30:04	7:49:28	bike
2009/03/17	15:00:38	15:15:09	bike
2009/03/17	16:20:39	16:35:01	bike
2009/03/17	18:20:56	18:38:26	bike
2009/03/17	18:50:49	21:01:19	bike
2009/03/17	20:10:57	20:31:41	bike
2009/03/18	9:04:43	9:20:41	bike
2009/03/18	22:21:28	22:41:32	bike
2009/03/19	16:21:52	16:36:15	bike
2009/03/19	17:51:40	18:06:04	bike
2009/03/19	21:36:20	21:52:26	bike
2009/03/20	7:50:44	8:12:26	bike
2009/03/20	14:36:36	14:47:24	bike
2009/03/20	16:52:06	17:03:00	bike
2009/03/20	18:58:34	19:16:40	bike
2009/03/21	9:25:15	9:45:35	bike
2009/03/21	14:53:28	15:07:06	bike
2009/03/21	16:24:40	16:47:38	bike
2009/03/21	19:15:20	19:48:42	bike
2009/03/22	16:11:47	17:18:35	bus
2009/03/22	18:19:43	19:23:33	bus
2009/03/22	19:57:06	20:05:30	walk
2009/03/23	7:54:04	8:09:56	bike
2009/03/23	9:24:30	9:33:06	walk
2009/03/23	9:33:06	10:25:45	bus
2009/03/23	10:25:45	10:40:17	walk
2009/03/23	10:54:41	11:17:02	walk
2009/03/23	11:17:02	12:00:00	bus
2009/03/23	16:45:29	17:01:31	bike
2009/03/23	18:13:58	18:35:06	bike
2009/03/24	18:06:43	18:21:01	bike
2009/03/24	18:45:34	19:01:18	bike
2009/03/25	9:00:26	9:23:46	bike
2009/03/25	17:09:12	17:22:02	bike
2009/03/25	18:32:47	18:47:41	bike
2009/03/25	20:10:30	20:29:20	bike
2009/03/26	8:03:45	8:20:03	bike
2009/03/26	22:21:56	22:34:58	bike
2009/03/27	8:52:20	9:05:24	walk
2009/03/27	9:05:24	9:28:44	bus
2009/03/27	9:28:44	9:41:48	walk
2009/03/27	10:00:32	10:17:24	walk
2009/03/27	10:17:24	10:33:26	bus
2009/03/27	10:48:16	10:50:52	bus
2009/03/27	13:36:18	14:09:42	bike
2009/03/27	15:02:28	15:15:53	bike
2009/03/27	17:10:04	17:49:14	bike
2009/03/27	19:50:07	20:00:07	bike
2009/03/28	8:56:55	9:03:25	bike
2009/03/28	9:28:53	10:07:45	bus
2009/03/28	13:49:37	14:21:41	bus
2009/03/28	14:21:41	14:34:43	bike
2009/03/28	14:44:52	15:01:32	bike
2009/03/29	12:40:36	12:58:12	bike
2009/03/29	18:01:10	18:15:04	bike
2009/03/29	19:28:23	19:42:55	bike
2009/03/29	20:10:01	20:29:49	bike
2009/03/30	7:41:48	8:02:26	bike
2009/03/31	14:38:28	14:59:30	bike
2009/03/31	15:55:26	16:08:54	bike
2009/03/31	18:04:51	18:23:37	bike
2009/03/31	18:49:41	19:02:49	bike
2009/03/31	22:17:40	22:35:34	bike
2009/04/01	7:57:40	8:18:26	bike
2009/04/01	19:18:06	19:39:36	bike
2009/04/02	7:53:19	8:09:51	bike
2009/04/02	14:40:42	15:13:58	car
2009/04/02	15:21:01	16:52:11	car
2009/04/02	22:15:59	22:29:53	bike
2009/04/03	8:03:04	8:18:50	bike
2009/04/03	9:26:18	9:33:10	walk
2009/04/03	9:33:10	10:31:26	bus
2009/04/03	10:31:26	10:41:40	walk
2009/04/03	11:01:03	11:27:33	walk
2009/04/03	11:27:33	12:17:29	bus
2009/04/03	14:39:23	15:54:43	bike
2009/04/05	19:48:45	19:58:49	bus
2009/04/06	12:16:42	12:38:40	bike
2009/04/06	14:31:03	14:38:03	bike
2009/04/06	15:23:11	16:47:59	bike
2009/04/07	16:17:58	16:28:34	bike
2009/04/07	16:47:24	17:12:52	bike
2009/04/08	8:00:53	8:21:17	bike
2009/04/08	22:32:10	22:52:32	bike
2009/04/09	8:11:06	8:28:08	bike
2009/04/09	17:04:44	17:20:56	bike
2009/04/10	7:54:47	8:08:55	bike
2009/04/10	12:07:43	12:13:07	bike
2009/04/10	15:25:36	15:46:48	bike
2009/04/10	18:32:10	19:44:18	bike
2009/04/11	18:46:31	19:01:45	bus
2009/04/11	19:01:45	19:30:25	walk
2009/04/12	8:19:05	8:24:37	walk
2009/04/12	8:24:37	9:52:09	bus
2009/04/12	9:52:09	12:58:01	walk
2009/04/12	14:40:55	15:53:47	walk
2009/04/12	15:53:47	16:56:59	bus
2009/04/12	19:06:05	19:30:35	bike
2009/04/14	13:45:48	13:57:00	bike
2009/04/14	14:09:54	14:36:36	bike
2009/04/15	7:59:51	8:16:33	bike
2009/04/15	22:19:03	22:36:43	bike
2009/04/16	7:51:33	8:09:49	bike
2009/04/16	16:24:59	16:42:55	bike
2009/04/17	7:44:23	7:58:11	bike
2009/04/17	13:06:54	13:23:12	bike
2009/04/18	7:38:35	7:52:37	bike
2009/04/18	8:30:52	11:41:44	bus
2009/04/18	11:41:44	15:08:40	walk
2009/04/18	15:08:40	17:05:20	bus
2009/04/18	17:10:30	17:25:22	bike
2009/04/18	20:13:20	20:27:52	bus
2009/04/18	20:27:52	21:00:34	walk
2009/04/18	21:00:34	21:14:06	bus
2009/04/19	12:01:20	12:16:44	bike
2009/04/19	16:52:36	17:08:04	bike
2009/04/20	7:48:14	8:05:44	bike
2009/04/21	11:43:53	12:02:37	bike
2009/04/22	8:17:34	8:37:52	bike
2009/04/22	18:36:02	18:54:12	bike
2009/04/22	21:11:24	21:25:08	bus
2009/04/22	21:25:08	21:55:44	walk
2009/04/22	21:55:44	22:16:48	bus
2009/04/23	7:42:42	8:06:36	bike
2009/04/23	17:39:11	17:56:27	bike
2009/04/24	18:31:17	18:47:57	bike
2009/04/24	21:03:15	21:21:09	bike
2009/04/25	13:11:43	14:42:50	bus
2009/04/25	16:37:56	16:41:24	bus
2009/04/25	19:34:37	20:17:04	walk
2009/04/25	20:17:04	20:59:00	bus
2009/04/25	20:59:00	21:19:00	walk
2009/04/27	7:50:16	8:13:42	bike
2009/04/27	16:36:34	16:53:42	bike
2009/04/28	7:55:53	8:12:39	bike
2009/04/28	13:52:08	14:05:18	bike
2009/04/28	14:27:06	14:54:06	bike
2009/04/29	7:48:59	8:11:09	bike
2009/04/29	17:26:00	17:41:40	bike
2009/04/30	7:53:35	8:11:11	bike
2009/04/30	13:24:38	13:54:18	bike
2009/04/30	16:47:44	17:01:04	bike
2009/04/30	17:41:13	17:58:41	bike
2009/04/30	19:53:47	20:09:33	bike
2009/05/01	13:10:40	14:25:12	bus
2009/05/01	14:25:12	14:37:02	bus
2009/05/01	18:27:07	19:24:51	bus
2009/05/01	19:24:51	19:36:58	walk
2009/05/02	19:04:43	19:54:11	bus
2009/05/02	20:26:32	20:33:58	walk
2009/05/02	20:33:58	20:53:48	bus
2009/05/03	15:19:50	15:42:46	walk
2009/05/03	16:14:13	16:24:13	bus
2009/05/04	8:01:11	8:16:46	bike
2009/05/04	17:21:50	17:35:50	bike
2009/05/05	8:53:01	9:10:05	bike
2009/05/05	13:02:10	13:14:06	bike
2009/05/05	13:25:37	13:51:17	bike
2009/05/06	7:58:58	8:28:22	bike
2009/05/06	16:18:03	17:20:10	bike
2009/05/07	7:53:35	8:30:44	bike
2009/05/07	17:45:12	18:03:36	bike
2009/05/08	18:53:28	19:12:56	bike
2009/05/09	17:49:09	18:09:55	bike
2009/05/10	22:11:08	22:31:21	bike
2009/05/11	8:08:59	8:23:11	bike
2009/05/11	10:44:34	11:06:56	bike
2009/05/11	17:53:42	18:10:42	bike
2009/05/12	7:45:01	7:59:55	bike
2009/05/12	8:44:27	8:54:03	bike
2009/05/12	9:07:31	9:21:31	bike
2009/05/12	12:16:15	12:25:25	bike
2009/05/12	12:37:21	13:01:13	bike
2009/05/13	7:50:39	8:05:13	bike
2009/05/13	19:07:11	19:25:25	bike
2009/05/14	8:04:19	8:15:41	bike
2009/05/14	11:58:48	12:16:00	bike
2009/05/14	17:20:26	17:34:50	bike
2009/05/15	14:37:14	14:44:18	bike
2009/05/15	21:24:27	22:11:21	bike
2009/05/16	9:07:34	9:23:20	walk
2009/05/16	12:27:16	12:42:38	bike
2009/05/17	9:49:34	10:09:50	bike
2009/05/17	12:38:41	12:50:23	bus
2009/05/17	14:14:48	14:28:52	bus
2009/05/17	14:55:20	15:03:28	bike
2009/05/17	22:38:15	22:47:19	bike
2009/05/18	8:43:58	8:53:14	bike
2009/05/18	10:44:03	10:51:21	bike
2009/05/18	12:09:48	12:29:48	bike
2009/05/18	17:54:21	18:10:25	bike
2009/05/19	8:03:49	8:20:35	bike
2009/05/19	11:22:26	11:39:32	bike
2009/05/19	11:48:41	12:09:35	bike
2009/05/19	12:32:51	13:22:03	bus
2009/05/19	13:22:03	13:34:20	walk
2009/05/19	14:33:03	14:43:45	walk
2009/05/19	14:43:45	15:55:59	bus
2009/05/19	22:27:37	22:37:51	bike
2009/05/20	8:08:58	8:28:12	bike
2009/05/20	13:55:26	14:15:38	bike
2009/05/20	16:22:26	16:41:30	bike
2009/05/20	17:47:29	18:01:49	bike
2009/05/20	18:22:51	18:52:59	bike
2009/05/21	16:38:23	17:02:11	bus
2009/05/21	18:42:56	18:53:30	bus
2009/05/22	8:05:37	8:35:29	bus
2009/05/24	19:42:23	20:20:41	bus
2009/05/25	17:08:17	17:44:49	bus
2009/05/25	18:49:37	19:42:21	bus
2009/05/26	10:09:23	10:45:19	bus
2009/05/26	12:24:41	13:00:13	bus
2009/05/26	18:52:39	19:09:37	bike
2009/05/26	20:07:38	20:24:25	bike
2009/05/27	7:34:30	8:16:30	bus
2009/05/27	12:30:54	13:11:40	bus
2009/05/28	7:35:24	8:01:36	bus
2009/05/28	12:06:30	12:28:04	bus
2009/05/28	12:28:04	12:52:28	walk
2009/05/29	7:44:48	8:07:19	bus
2009/05/29	13:09:40	13:28:24	bus
2009/05/29	13:28:24	13:42:44	walk
2009/05/30	18:56:54	19:18:00	bike
2009/05/30	21:08:04	21:27:02	bus
2009/05/31	7:51:54	8:26:02	bus
