2.007335,8.950911,3.856650,1
1.307677,9.797698,5.632007,1
7.639112,5.743607,1.915871,0
9.988914,0.863274,5.742213,0
5.894403,2.963315,1.491532,0
6.441439,7.545090,9.952974,1
5.940297,3.784897,1.960026,0
2.541437,5.635367,2.764534,1
4.586277,6.621183,2.478643,1
6.418881,8.110650,8.487586,1
3.854257,0.403458,7.576688,0
1.266732,3.318901,3.274188,0
6.282216,4.765720,6.628134,1
2.310810,6.581108,6.273731,1
0.366005,8.233758,3.405533,1
3.869125,6.170067,7.456214,1
2.791250,9.934857,4.349357,1
8.045507,2.836943,3.268125,0
3.240401,0.844813,5.742936,0
4.163714,9.017123,1.668267,0
3.782843,8.296401,3.169585,1
4.877509,9.443316,4.344760,1
7.677073,7.750294,8.150956,1
3.920361,5.607171,0.001601,0
5.542028,4.350958,5.921742,1
7.187901,9.189867,5.487300,0
0.034680,1.230236,4.935436,0
0.247360,6.603703,4.644324,1
4.900104,7.813909,0.123856,0
7.257225,4.468617,5.021127,1
2.218911,3.172083,6.480497,1
8.779254,6.482098,2.850882,1
0.833056,8.772624,7.908818,1
7.962492,3.396119,8.449261,1
4.626356,3.384696,2.195566,0
9.988399,6.839890,8.903918,1
4.653800,9.027775,4.666116,1
3.496392,9.687243,6.845323,1
2.859327,3.325820,1.854573,0
9.807919,4.705455,5.959864,0
3.478080,3.868682,8.661932,1
7.264801,7.111193,9.437743,1
0.495889,1.633309,6.764872,0
8.473199,5.668790,5.372790,1
4.696564,0.038906,5.038023,0
9.726150,1.883346,3.908258,0
5.209166,5.762831,4.224058,1
0.468287,0.183922,5.658059,0
4.052604,4.319991,5.386938,1
1.431183,4.824680,3.208561,1
6.457989,9.973433,2.411359,1
5.642222,7.784150,8.058187,0
7.823056,3.096209,8.531742,1
4.979555,2.440000,0.134683,1
8.202831,4.358741,5.205806,1
4.542663,0.863864,2.617484,0
5.183855,8.004421,9.912670,1
2.829102,3.121231,8.542110,1
3.094664,0.953470,4.218280,0
8.737619,2.276466,9.075672,1
5.372675,7.607414,4.109881,0
0.047414,4.244564,0.540952,0
8.603305,5.746758,6.921363,1
6.610622,9.538847,1.741233,1
7.543268,1.653904,8.409515,0
4.775135,6.951626,9.659462,1
7.905096,3.877741,6.606684,1
6.154208,5.682356,3.203391,1
3.289771,7.313272,1.879114,1
1.557836,2.420066,1.587430,1
8.166823,8.508793,3.307108,1
8.047639,5.048341,6.571923,1
6.702245,4.981439,5.963277,1
1.933065,5.622739,9.347178,1
9.500481,5.953863,6.480877,1
1.636219,9.684268,7.181571,1
6.997540,9.060685,8.263175,1
1.480751,9.850605,8.716516,1
8.359398,2.023624,4.425020,0
7.071965,0.996943,1.997944,0
5.978382,7.961222,5.251590,1
3.583961,4.598769,7.749609,1
0.552631,4.230486,8.739129,1
3.914753,5.920700,7.114841,0
4.981385,5.378016,9.467668,1
5.228621,8.184184,6.109710,1
0.207808,0.534730,9.995056,1
1.531674,1.993001,1.053983,0
9.954223,6.305573,5.421504,1
0.904342,3.171113,6.622624,1
7.401598,5.361753,3.645824,1
1.282453,0.760665,2.228644,0
6.138681,1.696312,2.725973,0
9.880496,8.835683,4.955321,0
9.370414,4.950377,7.368076,0
6.943378,8.422059,8.412144,1
4.727633,3.833647,0.435784,0
7.004760,7.058408,7.088948,1
2.420162,0.734773,5.722710,0
1.495438,7.951354,9.966453,1
9.647665,2.692426,9.001421,1
1.528109,3.956743,9.616465,0
8.907120,6.984540,1.800610,1
5.406600,0.212754,2.748098,1
4.046402,3.183882,5.766207,1
0.242290,2.855155,5.457520,1
3.589928,1.180229,6.365067,0
9.131582,6.331519,2.719485,1
9.023945,1.720906,8.307409,0
5.677649,7.923873,1.450576,1
4.908413,3.251187,0.435266,1
3.463941,3.183365,0.449245,0
6.367247,6.215452,8.561503,1
9.070607,4.019023,9.271989,1
5.199252,5.637055,7.745901,1
1.968574,0.465386,3.110082,1
2.186292,1.417491,1.544573,0
9.341365,2.995149,2.448709,0
6.246336,2.883976,4.564791,0
6.067340,5.014036,7.220619,1
1.229488,5.782123,9.044124,0
9.801147,8.316113,2.960631,1
3.953167,0.706532,9.331233,1
1.171917,2.441315,6.914261,1
3.858807,8.458834,1.222150,1
1.453984,3.670860,7.449950,1
6.554836,2.014741,7.410597,1
7.028778,4.631216,5.056764,1
0.413339,4.100887,8.558361,0
2.416999,1.518992,5.214884,0
2.225524,4.546117,2.291908,0
6.987432,9.206169,6.755651,0
7.665003,7.977801,4.046411,1
1.648661,1.496361,6.819306,1
3.511101,4.229903,0.825674,1
8.861119,5.882437,8.798144,1
9.983324,7.356506,9.488943,1
8.875499,4.703827,8.770490,1
9.249944,1.062398,4.498464,0
0.268567,1.254115,7.083615,1
9.231916,1.130026,7.052557,0
2.626386,3.871864,9.084075,1
8.101767,9.909748,6.677367,1
5.792185,5.475512,6.237344,1
2.832018,5.726287,8.175833,1
0.430115,6.946322,2.808539,1
8.008720,7.307003,5.917434,1
8.561117,3.001049,6.210858,1
4.131075,3.263415,8.673611,1
7.135279,7.757686,2.894949,1
7.667434,9.572316,2.199932,1
5.047827,8.437276,9.235128,1
4.163563,7.410961,9.587361,1
4.357283,2.395900,4.273736,0
9.702903,0.191170,0.643290,0
3.192219,6.854148,6.057054,1
0.117563,4.730664,4.080756,1
2.488350,6.975705,2.489887,0
6.548020,4.689819,3.615403,1
3.127095,2.850531,9.475692,1
0.261492,9.063053,1.884336,1
1.458953,6.158072,6.984777,1
6.349242,7.628068,9.425876,1
4.482216,5.482929,6.864756,1
0.213593,0.945511,1.852620,0
7.921216,4.342507,2.857727,0
9.032327,6.473130,6.065084,1
9.323661,5.540776,9.450080,1
4.603829,1.334416,4.203927,0
7.492488,1.188705,7.224637,1
8.816772,6.650512,3.383191,1
2.133441,0.247947,7.898767,1
1.193459,9.751387,5.048977,1
4.093894,7.906704,3.583910,1
4.379834,9.648993,5.285642,1
5.189770,4.735722,3.288646,1
6.070138,7.492573,5.856380,1
8.681278,3.081017,7.404356,1
9.731529,0.787547,0.797038,0
1.035494,8.695805,4.212005,1
8.447192,9.260982,1.343627,1
7.167686,4.927537,5.667306,1
4.576531,0.952949,5.251013,0
5.688671,8.539660,9.559899,1
6.032233,5.416279,5.321434,1
8.497296,2.725789,2.211562,0
3.513336,3.008600,0.093796,0
1.704405,4.305801,6.777782,0
3.566782,8.121409,2.692683,0
3.048947,8.359989,2.281987,1
9.312938,7.533001,7.391779,1
6.072660,6.951678,6.760417,1
2.367958,2.081851,6.818405,0
4.807640,9.029966,9.094080,1
2.038567,9.187877,2.869806,1
3.493677,9.647589,3.894569,1
7.768998,6.587252,7.794928,0
4.947241,0.076915,8.443423,1
7.609916,5.835203,9.261788,1
2.786881,6.022205,5.787470,1
8.104056,2.605875,6.020092,1
1.635842,5.114172,1.232672,0
4.302049,4.102478,7.417380,1
3.750066,1.311949,4.856186,0
7.899201,2.651114,2.337009,0
2.728029,0.780433,7.106621,1
6.615635,6.368410,4.020522,1
2.390615,9.807992,4.557354,0
2.413867,0.577447,3.406367,0
5.691619,4.639039,7.724118,1
8.741516,5.141498,7.789393,1
6.453448,2.645579,4.010647,0
5.296693,6.347656,7.199090,1
7.128089,4.305712,8.362667,1
0.674122,2.383189,3.146240,0
2.191182,7.703594,3.559408,1
8.281041,6.965775,8.654758,1
1.604814,6.378877,3.966328,0
1.520375,1.755721,2.837913,0
4.401300,6.848560,2.326471,1
3.196216,9.525561,7.722715,0
3.831274,6.085383,4.068029,1
8.468573,7.214269,7.570132,0
4.917863,1.129540,5.264803,0
8.095315,3.919562,7.171564,1
0.298438,1.137891,0.046459,0
2.893613,2.884372,9.792636,1
9.732932,2.119107,6.992907,1
1.644668,4.715622,3.253453,0
0.801005,7.321482,9.981338,1
4.535751,7.551470,9.929332,1
8.681011,5.194135,2.652518,0
9.113696,9.824081,6.476455,1
0.961973,6.522914,1.230948,0
9.407286,1.023584,1.150499,0
3.142690,8.143405,2.069366,1
2.859027,5.322819,0.263301,0
2.644301,0.244639,2.929610,0
7.796109,2.858941,6.633666,1
8.053076,9.286183,3.253446,1
9.110266,9.729900,6.578907,0
6.252814,7.809855,3.927824,1
8.833439,5.078322,4.800318,1
3.221728,6.869684,6.763488,1
2.192503,7.026789,9.740787,1
7.271428,2.670397,2.016857,0
5.529337,8.650523,1.544657,1
7.936707,4.798103,0.749185,0
4.528004,7.328092,7.119210,0
5.137947,1.047034,6.440918,0
6.125357,1.241237,5.947515,0
8.110921,2.711003,5.427839,0
9.737791,5.168626,5.140230,1
7.839023,7.157086,2.076756,1
5.807609,3.621413,6.950774,1
8.419517,7.699959,0.791287,1
5.028051,7.910498,3.728338,0
8.957532,0.169257,4.137384,0
1.410494,0.084899,4.429973,0
2.795902,9.857812,9.824841,1
5.026439,4.965070,9.542912,1
2.122156,1.619669,6.233822,0
5.241082,3.184595,1.674081,0
0.884554,2.465368,6.608118,1
0.375866,0.336456,6.078603,0
0.505713,0.215987,4.416286,0
0.300886,8.846258,1.437623,1
8.704071,1.262463,5.630482,0
6.227532,5.173394,6.595971,1
6.793063,2.829792,6.279454,1
6.014388,7.953535,5.694743,1
0.418903,2.302861,2.811547,1
2.639317,8.890150,0.128166,1
9.106137,4.544451,5.061238,1
3.390710,6.498861,2.503811,1
7.761323,8.134293,5.825290,1
3.307687,2.421261,2.338545,1
5.251053,8.617998,2.134894,1
6.571533,7.829637,8.164383,1
0.132498,0.975930,7.785203,1
9.866080,7.913369,5.916846,1
2.457820,0.978084,8.379240,1
7.476944,0.883052,7.943311,1
9.017344,3.768601,9.227123,1
6.189861,1.565668,2.425782,0
0.183666,4.560676,2.706356,0
2.390313,0.870739,3.745635,0
1.846669,1.530838,5.294626,0
9.444207,1.211472,0.684966,0
2.189556,9.064206,7.750558,1
9.947258,5.693869,4.904768,1
9.462470,4.131891,1.289635,0
5.697559,3.715417,7.093246,1
8.276093,9.799602,2.636425,0
0.670341,6.382059,3.189218,1
7.912898,8.483844,4.229758,1
9.695316,4.914724,9.259132,1
3.978931,7.009691,1.551372,1
2.703560,6.456139,2.890793,1
0.588031,4.180429,7.818361,1
7.895845,4.911607,2.166816,0
4.711209,4.803240,6.838346,1
1.185299,0.027564,7.898559,0
8.511408,2.128317,6.455301,1
7.043042,5.714434,0.091596,0
2.724125,1.642967,4.948163,0
8.099107,7.838955,7.593714,1
2.019384,5.412076,4.972727,1
0.323682,7.139543,6.087168,1
1.942783,2.925514,0.416441,0
2.953077,8.315000,2.226279,1
0.443317,8.681581,9.671208,1
4.396015,9.762805,8.508332,1
1.405772,3.456494,2.547824,0
1.295450,0.141538,8.192017,1
5.553613,3.164743,3.230062,0
0.304286,9.317230,0.912187,1
2.242744,1.328628,5.375151,0
9.643627,7.601430,6.660306,0
6.283010,6.331515,7.573303,0
6.094320,6.081635,7.799164,1
9.538129,0.346988,7.004971,1
0.488526,5.196987,4.148412,1
8.361730,7.378475,1.919435,1
6.695705,2.831622,0.913085,0
4.160249,6.288236,4.134271,1
3.889666,0.794577,3.890821,1
7.126092,1.464124,0.851702,0
7.545759,8.650866,0.720504,1
8.997854,7.725474,7.917467,1
2.922461,2.065879,5.528519,0
9.444354,7.447954,9.950207,1
0.279576,0.863292,5.078510,0
7.151527,9.212781,8.243701,1
0.007358,2.134522,1.213869,0
3.598646,2.065571,0.353862,0
0.716437,1.074366,8.228292,1
8.799840,6.145760,9.200671,1
8.211639,4.729190,3.006492,0
2.177145,2.956699,3.796054,0
3.819990,8.874563,6.896545,0
8.087344,5.140246,2.012711,0
7.274768,3.226580,5.228152,0
5.292150,5.582015,2.017819,0
6.656381,0.246112,5.722878,0
6.391871,4.923550,7.178522,1
9.652740,0.185014,2.259504,0
3.141713,6.055558,4.286605,1
4.930121,1.183150,7.933221,1
6.323396,9.945931,1.112167,1
3.172511,6.340320,4.471578,1
1.922334,6.489397,4.473249,1
6.735508,0.196128,4.034935,0
5.119678,1.213457,7.730891,1
1.398471,9.990395,6.602303,1
6.045953,0.888907,1.501887,1
2.072057,9.435107,3.993539,1
9.381039,5.105706,1.993617,0
1.446026,6.465195,1.018212,0
2.954592,5.491462,1.947074,0
5.687590,5.982009,2.817480,0
7.195467,0.548371,5.579685,0
0.538766,2.181987,3.134120,0
3.070894,4.636007,7.560792,1
4.071115,1.554331,3.538404,0
6.660038,5.532021,6.005704,1
1.997215,7.023916,1.474423,1
2.515378,3.421497,4.641906,1
9.403507,7.459386,9.010235,1
8.007757,4.589919,5.192911,1
6.771906,8.327031,5.131241,1
2.963038,2.692034,4.985752,0
4.246365,8.524156,0.486307,0
4.056176,6.492012,9.012465,1
3.515928,0.486889,1.005198,0
3.908386,5.647104,4.234273,1
3.106491,3.244508,9.910867,1
7.834427,5.103777,9.660770,1
3.430809,4.792012,4.449133,1
7.484045,9.434885,3.428000,1
7.959041,3.914308,2.636813,0
0.406319,1.649279,8.068608,1
2.136168,9.073807,9.953553,1
4.720911,4.187826,9.356447,1
7.432334,9.267315,8.941649,1
4.371092,8.602420,9.873094,1
3.394432,4.322227,4.195748,0
3.757113,7.623748,2.608887,1
1.538056,5.245699,3.731371,1
6.894978,1.799980,5.866622,0
0.873786,5.820175,5.075700,1
0.008001,4.432148,3.422099,0
3.699462,2.363748,2.707096,0
0.966168,2.580190,5.872454,1
6.902417,0.068202,5.239076,1
7.691950,7.847963,2.375684,1
3.093663,6.107056,1.174381,0
7.907035,7.041002,9.019787,1
2.861177,4.095486,4.375519,1
8.527634,7.797617,0.309514,1
0.161366,3.016610,0.297649,0
5.596799,6.170104,5.488133,1
6.238306,0.727209,3.158747,0
8.575171,5.534431,3.160262,1
1.641487,4.334642,1.657475,0
1.375645,0.677261,8.329345,1
4.772748,2.704863,7.106000,1
0.502481,7.415514,5.527477,0
0.432124,5.825126,1.791380,0
1.995230,7.279513,8.528140,1
8.006721,1.686887,2.163791,0
7.221319,5.324053,8.250728,1
9.658695,9.908203,8.411328,1
0.585464,6.740673,5.271162,1
9.445536,2.377162,8.658593,1
9.792676,4.186070,0.611864,1
0.011196,2.403244,6.253723,1
9.682756,4.781864,0.239962,0
6.468751,2.403753,4.271371,0
7.727806,2.522099,2.552876,0
2.430302,0.964204,8.420841,1
7.704876,3.692003,8.373979,1
6.069165,7.032571,7.098429,1
1.218642,7.710293,6.086641,1
0.113537,2.340364,3.236265,0
7.122228,3.476227,7.485771,1
5.879980,1.757143,7.281048,1
4.279242,9.833924,0.994287,1
0.798128,9.415128,9.725310,1
3.107131,8.099289,5.653416,1
5.131860,2.751845,5.038137,0
0.462138,1.124778,7.580340,0
3.465142,0.816605,0.371968,1
4.292831,7.857739,4.178349,0
9.614882,1.459397,3.780597,0
1.293321,4.774884,0.603669,0
4.190012,0.328979,0.594452,0
8.428267,6.247868,6.473439,1
8.999714,1.511576,9.910630,1
2.636354,7.490970,0.037527,0
8.307574,0.409495,6.688866,0
8.267235,0.867214,2.773217,0
2.326611,6.553814,1.776241,1
1.328698,2.379910,5.711379,1
2.708889,6.305831,2.815853,1
2.553699,9.289292,4.697285,1
0.800868,4.607915,1.015265,0
2.098885,1.052793,9.538717,0
1.462288,6.227583,3.006866,1
7.094797,5.780083,7.611639,1
2.333896,9.387881,3.041339,1
1.767791,8.752718,9.181305,1
5.058549,1.997158,5.613837,0
1.286450,0.311122,9.165662,1
4.919037,0.180928,5.524540,0
1.233720,5.063258,7.424381,1
1.290841,0.431247,2.425530,0
6.211329,0.037170,7.807046,0
9.425051,0.848385,2.207820,0
9.601103,1.389125,5.669522,0
3.386283,1.283359,2.271901,0
1.594481,1.437563,6.760051,1
1.618490,2.284591,3.531440,0
7.347849,0.955822,5.548218,0
1.387069,7.973749,7.024328,1
8.010919,4.831374,6.143624,1
5.679759,8.351444,8.628810,1
9.740569,4.298332,9.940513,1
5.581691,2.212413,7.799585,1
3.649976,4.559636,3.689692,1
6.844228,7.221132,8.120677,1
8.176953,3.668895,2.830767,0
1.642643,9.855095,7.162420,1
4.686469,3.306044,7.089530,0
1.657488,5.718341,5.647089,1
0.016673,5.587602,4.524909,1
7.800015,2.324493,2.774537,0
6.884130,6.464229,6.718457,1
3.685360,4.839134,7.920434,1
8.508028,0.751202,1.426336,1
0.606297,8.588757,9.804233,1
1.894800,6.893764,5.658994,1
2.612104,1.306083,4.950345,0
6.893684,9.475253,8.227141,1
1.799746,1.001678,6.143690,0
7.465907,2.862147,2.412234,0
7.701280,0.332668,3.013581,0
1.083870,4.439918,6.359980,1
3.028674,6.164213,6.982934,1
3.057977,2.641927,8.475761,1
3.948010,3.426106,8.298858,0
2.901359,6.525999,5.535393,1
7.527677,1.679083,3.384981,0
4.541229,5.797215,6.144851,1
6.129883,9.158432,8.451818,1
3.598350,4.811799,8.903920,1
0.976012,5.886853,1.550498,0
8.528781,0.026260,9.704069,1
3.452366,8.002927,3.318485,1
4.528925,8.853878,1.054830,1
0.532961,4.439812,7.050187,1
0.237027,3.195038,7.316700,1
2.353470,5.768518,3.580663,1
0.580317,2.484583,2.578844,0
8.371436,4.129342,5.590317,1
4.155602,5.294386,9.377007,1
3.297313,2.695493,3.961693,0
1.549371,5.016523,9.882841,1
9.456334,6.933028,7.156522,1
0.128065,4.473222,6.060271,1
0.241740,9.640934,8.433355,0
2.125516,1.012199,2.378386,1
5.141541,7.968703,7.397170,1
3.263089,6.774178,6.905111,1
9.469670,0.866804,4.386641,0
5.883327,4.269482,3.101372,0
1.202510,0.257894,5.033022,0
4.731116,1.093293,3.812110,0
0.734227,2.245465,5.794913,1
3.257664,8.173298,3.356695,1
6.142001,0.753865,7.696349,1
7.528042,4.601460,5.965492,1
5.468263,0.352133,8.016753,1
4.621615,1.118126,6.691251,0
1.376020,1.724273,7.154699,1
2.817566,0.966809,1.079992,0
3.212274,6.874905,6.411536,1
5.048203,9.768231,4.869144,1
0.522096,2.565493,0.595294,0
7.166953,6.560786,5.047852,1
6.912919,3.064605,3.986805,0
4.182731,0.678056,7.358658,1
2.402330,4.513357,1.665887,0
5.480166,2.745879,8.771688,1
9.620784,5.183224,5.162379,1
4.951456,0.031523,5.859190,0
2.597016,6.454484,3.523690,1
3.015271,8.571542,2.399184,1
1.636147,6.385990,1.462723,0
7.064046,8.821382,1.377629,1
3.334738,3.043516,4.686272,0
5.789395,3.457960,7.507345,1
8.641185,2.669724,0.079165,0
2.701247,5.938356,9.066192,1
2.392841,2.589882,5.062231,0
1.161424,7.461415,5.336301,1
3.847405,6.799024,8.616449,0
5.620405,9.994079,0.377826,1
3.037595,5.064098,7.770048,1
8.522058,5.277393,4.237169,1
7.947116,4.316334,0.755882,1
0.254690,9.822074,5.946626,1
2.411956,1.008857,8.055642,1
8.470271,3.391943,6.370951,1
0.190966,4.987400,3.229127,1
4.981479,3.606953,4.766515,1
8.671052,2.536563,6.846063,1
7.813955,1.083232,4.356352,0
5.399566,5.112235,6.409435,1
4.934309,2.356061,8.301786,1
3.364917,6.357428,0.919644,0
9.749371,7.290596,4.152865,1
2.277996,7.381992,5.751709,1
0.988945,0.518223,5.278547,0
3.054786,2.124610,6.853106,0
3.207842,1.209459,6.629813,0
6.321693,3.039248,4.261663,0
5.395309,2.563450,8.602266,1
8.920878,9.521911,0.595415,1
6.812506,4.748280,8.610586,1
2.130271,4.362294,6.349976,1
4.880517,1.628524,2.779214,0
3.753134,9.632320,8.804046,1
0.841779,5.433858,5.568384,1
8.473107,9.830047,8.419475,1
2.393497,7.021740,2.628642,1
6.543651,3.224056,9.984623,1
7.972336,8.595209,2.446659,0
2.957503,8.796636,3.221824,1
0.425159,6.001038,5.773324,1
5.633358,4.577370,1.139269,0
0.011228,6.707653,3.638609,1
6.537700,2.058084,2.352751,0
9.079824,4.981393,0.245571,0
8.205449,0.230194,8.979633,1
8.825403,1.426292,6.280393,0
0.222928,9.502216,9.620927,0
5.503254,5.394251,4.826380,1
9.971622,5.965650,7.611750,1
2.673302,1.250359,8.467185,1
3.308443,0.819936,8.142199,1
5.801329,8.387769,8.011743,1
8.617963,6.991376,0.184564,0
8.417668,6.464957,9.226272,1
5.967174,8.847198,9.288683,1
4.241450,4.115063,2.607040,0
0.080712,0.218790,4.195920,0
1.469149,2.663105,1.965017,0
3.483041,0.107215,7.165859,0
8.494985,5.177602,3.291149,1
2.168977,3.475713,4.556313,0
9.940670,3.782584,9.227241,1
2.629783,8.515924,7.378271,1
2.630986,9.985312,1.084303,1
0.204102,5.280223,5.465714,1
7.943328,7.430731,6.450842,1
7.537946,3.616701,0.710740,0
8.794302,4.001888,3.145878,1
7.477601,7.702190,1.549925,1
1.484775,0.777166,3.326114,0
9.293090,0.704385,0.985790,0
0.689697,2.070093,4.635775,1
7.350317,0.101489,2.567049,0
7.532220,9.017891,6.720015,1
2.634592,7.430754,1.103096,1
1.432642,4.248974,2.392174,0
1.951164,3.942099,6.328514,1
4.719265,9.654628,7.550496,1
0.359013,8.536285,5.936430,1
0.606379,0.572206,1.942508,0
0.673694,4.509557,3.250340,0
